time,seconds_elapsed,x,y,z
1772702149185047600,2.000048,0.006350,-0.013478,0.000876
1772702149195097600,2.010098,-0.008080,-0.007566,0.020926
1772702149205147400,2.020147,0.007084,0.002696,-0.010496
1772702149215196700,2.030197,0.014804,-0.013847,-0.002267
1772702149225246700,2.040247,0.017595,0.002871,0.014490
1772702149235295500,2.050295,0.007382,0.012748,0.001172
1772702149245345500,2.060345,0.011347,0.001822,-0.003616
1772702149255394800,2.070395,0.012562,0.005512,-0.001070
1772702149265444600,2.080445,-0.017616,0.010053,0.009702
1772702149275493600,2.090494,-0.008689,0.012516,0.004614
1772702149285543700,2.100544,0.011306,0.006069,-0.002719
1772702149295592400,2.110593,0.010548,-0.007797,0.012843
1772702149305642500,2.120643,-0.000355,-0.006391,0.007458
1772702149315691800,2.130692,0.001222,0.009630,0.006408
1772702149325741600,2.140741,0.009545,-0.002464,0.002519
1772702149335790600,2.150791,0.012975,-0.002846,-0.000476
1772702149345840600,2.160841,0.008205,-0.000288,-0.018138
1772702149355889700,2.170890,0.013293,-0.006220,0.013884
1772702149365939700,2.180940,0.002498,0.002306,0.012687
1772702149375988700,2.190989,0.006833,-0.006917,0.005204
1772702149386038500,2.201039,0.011674,0.009800,0.004607
1772702149396087600,2.211088,0.017608,-0.007263,0.010596
1772702149406137600,2.221138,0.006522,0.004658,-0.003315
1772702149416186600,2.231187,-0.003064,0.008287,-0.010798
1772702149426236700,2.241237,0.016800,0.013684,0.004019
1772702149436285400,2.251285,0.003664,0.003410,0.000277
1772702149446335500,2.261335,-0.006402,-0.020898,0.004165
1772702149456384800,2.271385,0.006650,-0.009995,0.010002
1772702149466434800,2.281435,0.009932,-0.002735,0.009704
1772702149476483600,2.291484,0.003755,0.006858,0.015839
1772702149486533600,2.301534,0.002570,-0.001133,0.002220
1772702149496582400,2.311583,0.004875,0.004856,0.002818
1772702149506632400,2.321633,0.002106,-0.003557,-0.000477
1772702149516681700,2.331682,0.012514,0.003937,-0.002872
1772702149526731500,2.341731,-0.001131,0.001127,0.000419
1772702149536781600,2.351781,0.012213,0.010028,0.004312
1772702149546830600,2.361831,-0.007678,-0.001325,-0.003017
1772702149556880600,2.371881,0.005517,0.004068,0.001475
1772702149566930000,2.381930,0.014384,-0.002019,-0.000468
1772702149576980000,2.391980,0.020082,0.011969,0.003425
1772702149587028700,2.402029,0.005292,0.000364,0.011354
1772702149597078800,2.412079,-0.008086,-0.008965,0.013301
1772702149607127800,2.422128,0.003732,-0.011953,0.004775
1772702149617177600,2.432177,0.020922,-0.010071,0.009561
1772702149627227000,2.442227,0.011574,-0.005529,0.000578
1772702149637277000,2.452277,0.019666,0.008549,-0.001368
1772702149647325700,2.462326,0.005274,-0.017840,-0.004061
1772702149657375700,2.472376,0.015370,-0.009521,0.004174
1772702149667425000,2.482425,0.013712,-0.001086,-0.003605
1772702149677474800,2.492475,0.001599,-0.005184,0.008068
1772702149687523800,2.502524,0.009846,0.008597,0.008217
1772702149697574000,2.512574,0.001517,0.000966,-0.003309
1772702149707622700,2.522623,0.016199,0.007993,-0.003013
1772702149717672700,2.532673,-0.005519,0.004591,0.001476
1772702149727722000,2.542722,0.023709,-0.007228,-0.016630
1772702149737771800,2.552772,0.008675,-0.016004,-0.004062
1772702149747820800,2.562821,0.005628,-0.008573,0.003867
1772702149757870800,2.572871,0.022823,-0.007877,0.008802
1772702149767919900,2.582920,-0.001675,0.015188,-0.003020
1772702149777970000,2.592970,-0.009918,0.002019,0.007458
1772702149788018700,2.603019,0.011752,0.003896,0.009555
1772702149798068700,2.613069,0.008175,0.013813,0.002972
1772702149808117800,2.623118,-0.000150,-0.010183,0.003722
1772702149818167800,2.633168,0.018302,0.003769,-0.002264
1772702149828216800,2.643217,0.008184,-0.012236,0.002969
1772702149838267000,2.653267,0.005896,0.002202,0.007602
1772702149848315600,2.663316,0.007308,0.004726,0.009096
1772702149858365700,2.673366,0.009637,-0.003120,0.003856
1772702149868415700,2.683416,0.009924,0.000044,0.006990
1772702149878464800,2.693465,0.008421,0.000689,0.008483
1772702149888514800,2.703515,0.003264,0.019706,-0.000796
1772702149898563800,2.713564,0.008275,0.005773,0.011026
1772702149908614000,2.723614,0.001196,0.001516,0.009382
1772702149918663000,2.733663,0.006100,-0.001567,-0.002442
1772702149928713000,2.743713,-0.002448,0.001933,0.000853
1772702149938761700,2.753762,-0.004445,0.002521,0.008933
1772702149948811800,2.763812,0.000514,-0.001039,0.002198
1772702149958860800,2.773861,0.003880,0.003797,0.007439
1772702149968910600,2.783911,0.005690,-0.003239,0.006690
1772702149978960000,2.793960,0.015891,-0.015167,0.003999
1772702149989010000,2.804010,0.003352,-0.003579,-0.007222
1772702149999058700,2.814059,-0.005160,0.001104,0.005500
1772702150009108700,2.824109,-0.005390,0.000103,0.015673
1772702150019157800,2.834158,0.013907,0.016680,0.018514
1772702150029207800,2.844208,0.016094,-0.005161,0.000407
1772702150039256800,2.854257,-0.000965,-0.000147,0.001602
1772702150049307000,2.864307,0.004456,0.007070,0.014166
1772702150059355600,2.874356,-0.004439,0.010946,0.006236
1772702150069405700,2.884406,0.005966,0.011244,0.003991
1772702150079455000,2.894455,-0.007064,0.004582,-0.007832
1772702150089504800,2.904505,0.009077,0.015464,0.000848
1772702150099553800,2.914554,0.018384,0.007650,0.006086
1772702150109603800,2.924604,0.006890,-0.008371,0.014766
1772702150119652900,2.934653,0.019807,-0.003211,-0.007379
1772702150129703000,2.944703,-0.002753,0.006222,0.010128
1772702150139752000,2.954752,0.010707,0.014103,0.007735
1772702150149801700,2.964802,-0.003769,0.004552,0.005939
1772702150159850800,2.974851,0.012667,-0.014711,-0.012617
1772702150169900800,2.984901,0.010499,0.002068,0.004594
1772702150179949800,2.994950,0.002440,-0.013197,-0.002289
1772702150189999900,3.005000,0.007559,-0.004781,0.014618
1772702150200050000,3.015050,0.001985,-0.000474,-0.004384
1772702150210098700,3.025099,-0.001572,0.004950,-0.005733
1772702150220148700,3.035149,-0.010327,0.003742,0.008636
1772702150230198000,3.045198,0.000835,0.008567,-0.000937
1772702150240247800,3.055248,-0.002494,-0.002761,0.007594
1772702150250296800,3.065297,0.008399,-0.003261,-0.005573
1772702150260347000,3.075347,0.003538,-0.000030,-0.002725
1772702150270395600,3.085396,-0.018629,0.008668,0.013888
1772702150280445700,3.095446,0.001370,0.000488,0.009397
