time,seconds_elapsed,x,y,z
1772702702236160800,0.067161,0.008443,-0.019855,0.163505
1772702702246210800,0.077211,-0.005538,-0.013186,0.070950
1772702702256260900,0.087261,-0.038884,-0.006646,-0.031886
1772702702266311000,0.097311,-0.001438,-0.006951,-0.055639
1772702702276360700,0.107361,0.025136,-0.010781,0.020347
1772702702286410800,0.117411,0.018650,0.052999,0.028362
1772702702296460800,0.127461,0.008502,0.039878,-0.020110
1772702702306510800,0.137511,-0.014119,0.033638,-0.029820
1772702702316560600,0.147561,-0.028220,0.047342,0.020691
1772702702326610700,0.157611,-0.033425,0.037155,0.045567
1772702702336660700,0.167661,-0.023816,0.016681,0.035653
1772702702346711000,0.177711,0.000230,0.009171,0.002543
1772702702356760800,0.187761,0.020607,0.007388,-0.000808
1772702702366811000,0.197811,0.022466,-0.003413,0.024474
1772702702376861000,0.207861,0.003971,0.005511,0.018040
1772702702386909700,0.217910,0.027255,0.009720,0.021266
1772702702396959700,0.227960,-0.017904,0.005366,0.018161
1772702702407009800,0.238010,-0.020827,0.020450,0.010540
1772702702417059800,0.248060,-0.027399,0.026601,-0.014472
1772702702427109600,0.258110,-0.027719,-0.005151,-0.043142
1772702702437159700,0.268160,0.005231,0.001527,-0.031432
1772702702447209700,0.278210,0.053744,0.001528,0.003491
1772702702457259800,0.288260,0.048763,0.012077,0.008560
1772702702467309800,0.298310,0.038027,0.018092,0.041661
1772702702477359900,0.308360,0.031711,0.022696,0.040946
1772702702487410000,0.318410,0.017907,0.021031,0.000950
1772702702497460000,0.328460,0.015411,0.011567,-0.045975
1772702702507510000,0.338510,0.007526,0.023168,-0.072702
1772702702517559800,0.348560,-0.025310,-0.001304,-0.081427
1772702702527609900,0.358610,-0.052789,-0.013635,-0.040801
1772702702537660000,0.368660,-0.038386,-0.014653,0.006502
1772702702547710000,0.378710,-0.018401,-0.020110,0.019492
1772702702557759700,0.388760,0.014293,-0.025515,-0.006655
1772702702567809800,0.398810,0.035283,-0.035570,-0.030329
1772702702577859800,0.408860,0.061261,-0.038009,-0.027986
1772702702587908900,0.418909,0.054990,-0.018972,-0.042094
1772702702597959000,0.428959,0.059600,-0.013214,-0.035406
1772702702608009000,0.439009,0.055281,0.013839,-0.042229
1772702702618059000,0.449059,0.020573,0.021647,-0.042315
1772702702628108800,0.459109,-0.012342,0.028668,-0.029782
1772702702638158800,0.469159,-0.011965,0.010356,-0.045134
1772702702648209000,0.479209,-0.011231,0.008048,-0.022278
1772702702658259000,0.489259,0.006388,-0.016490,0.004879
1772702702668308700,0.499309,0.013785,-0.010850,0.010816
1772702702678358800,0.509359,0.000034,-0.024885,-0.026861
1772702702688408800,0.519409,-0.005673,-0.034487,-0.034082
1772702702698459000,0.529459,0.011766,-0.000803,-0.003910
1772702702708508700,0.539509,-0.002857,0.014078,-0.019134
1772702702718558700,0.549559,-0.004406,0.004683,-0.024745
1772702702728608800,0.559609,0.030321,0.007775,-0.022056
1772702702738658800,0.569659,0.032695,0.017354,0.001055
1772702702748708600,0.579708,0.004549,0.007163,0.001259
1772702702758758700,0.589759,0.000606,-0.012945,0.002664
1772702702768809000,0.599809,0.014085,-0.011764,-0.001487
1772702702778858000,0.609858,0.021215,-0.013090,0.001096
1772702702788907800,0.619908,0.028235,-0.026519,-0.020092
1772702702798957800,0.629958,0.024604,-0.008876,-0.008703
1772702702809007900,0.640008,0.032349,-0.005574,0.015764
1772702702819058000,0.650058,0.032390,0.022094,0.024223
1772702702829107700,0.660108,-0.008283,0.028298,0.040060
1772702702839157800,0.670158,0.000207,0.025642,0.015121
1772702702849207800,0.680208,0.017005,0.030028,-0.008619
1772702702859257900,0.690258,-0.000639,0.019841,-0.005560
1772702702869307600,0.700308,-0.002132,0.013452,0.006486
1772702702879357700,0.710358,0.004577,0.018561,0.010594
1772702702889408000,0.720408,-0.021258,0.009687,0.019333
1772702702899458000,0.730458,-0.011492,-0.009965,0.022568
1772702702909508400,0.740508,0.005699,-0.024940,0.045296
1772702702919558400,0.750558,0.021506,-0.014517,0.040508
1772702702929608700,0.760609,0.018736,0.014351,0.029942
1772702702939658800,0.770659,-0.000977,0.022594,0.006904
1772702702949708500,0.780708,0.012245,0.003119,-0.005134
1772702702959757600,0.790758,0.036168,0.019611,0.040134
1772702702969807600,0.800808,0.006414,0.018103,0.036663
1772702702979857700,0.810858,-0.001449,0.017456,0.016205
1772702702989907500,0.820907,0.001582,0.014726,0.005161
1772702702999957500,0.830958,0.025534,0.006095,0.011489
1772702703010007600,0.841008,0.033516,-0.007935,0.030504
1772702703020057600,0.851058,0.009154,-0.004699,0.036781
1772702703030107400,0.861107,0.008493,0.007553,0.020519
1772702703040157400,0.871157,0.013146,0.027122,0.025549
1772702703050207500,0.881208,0.016568,0.019843,0.038637
1772702703060257800,0.891258,0.012578,0.016700,0.033292
1772702703070307600,0.901308,-0.001168,0.013634,0.026127
1772702703080357600,0.911358,-0.010485,0.026932,0.021396
1772702703090407700,0.921408,-0.012309,-0.012881,-0.011489
1772702703100457700,0.931458,-0.007498,-0.006474,-0.017134
1772702703110507500,0.941508,0.027987,0.019110,-0.003729
1772702703120557600,0.951558,0.030478,0.002769,0.019822
1772702703130607600,0.961608,0.023820,0.004954,0.024779
1772702703140657700,0.971658,0.037167,0.010936,0.027603
1772702703150707500,0.981708,0.024715,0.012170,0.026936
1772702703160756500,0.991757,-0.006832,0.016913,0.012996
1772702703170806500,1.001807,0.024894,0.009574,-0.005542
1772702703180856600,1.011857,0.030430,0.012622,-0.008032
1772702703190906600,1.021907,-0.011685,0.020413,-0.015474
1772702703200956700,1.031957,-0.031465,0.027616,0.011803
