time,seconds_elapsed,x,y,z
1772702181263032300,1.007032,0.002099,-0.000693,-0.000830
1772702181273081300,1.017081,0.000383,0.000429,-0.001724
1772702181283131100,1.027131,0.000332,0.000202,0.000976
1772702181293180200,1.037180,0.000276,-0.001802,0.000026
1772702181303230200,1.047230,0.001301,-0.001495,-0.000732
1772702181313279200,1.057279,0.001987,-0.000188,-0.000863
1772702181323329300,1.067329,0.000409,0.001415,-0.000662
1772702181333378300,1.077378,-0.000461,0.001508,0.000068
1772702181343428000,1.087428,0.000263,-0.000740,-0.000420
1772702181353477000,1.097477,0.002625,-0.002550,-0.000825
1772702181363527400,1.107527,-0.000668,-0.001382,0.000002
1772702181373576200,1.117576,-0.000422,-0.000748,-0.000697
1772702181383626200,1.127626,-0.001930,-0.000316,-0.000935
1772702181393675000,1.137675,-0.002375,-0.000057,0.000047
1772702181403725000,1.147725,0.000870,-0.000503,0.001191
1772702181413774300,1.157774,-0.001050,0.000069,-0.000507
1772702181423824400,1.167824,-0.000788,-0.001800,-0.000282
1772702181433873200,1.177873,0.000761,0.001405,0.001732
1772702181443922200,1.187922,-0.000035,0.000708,0.001956
1772702181453972200,1.197972,-0.001142,0.002166,-0.000294
1772702181464021200,1.208021,-0.000024,-0.000936,-0.000231
1772702181474071300,1.218071,-0.000645,0.000909,-0.001275
1772702181484120000,1.228120,0.001528,0.000519,0.000072
1772702181494170000,1.238170,0.003421,-0.001791,-0.000631
1772702181504219400,1.248219,-0.000728,-0.000800,0.000121
1772702181514269200,1.258269,-0.000204,0.002049,-0.001583
1772702181524318200,1.268318,-0.001151,0.002340,-0.001239
1772702181534368300,1.278368,-0.000595,-0.000640,0.000247
1772702181544417000,1.288417,0.001152,0.001374,-0.000207
1772702181554467300,1.298467,0.000186,-0.000270,0.000573
1772702181564516400,1.308516,-0.003287,0.001441,-0.000118
1772702181574566100,1.318566,-0.002226,0.000101,-0.001122
1772702181584615700,1.328616,0.001736,-0.000008,-0.000745
1772702181594665500,1.338666,0.001803,-0.001965,0.000002
1772702181604714800,1.348715,0.000906,-0.000296,-0.001267
1772702181614764800,1.358765,-0.001096,0.000868,0.001154
1772702181624813600,1.368813,0.001337,0.000119,0.000370
1772702181634863600,1.378864,-0.002046,-0.002283,0.000167
1772702181644912600,1.388913,-0.001768,0.001108,-0.002622
1772702181654961700,1.398962,0.001856,-0.000811,-0.000777
1772702181665011700,1.409012,-0.000462,0.000391,0.000626
1772702181675060500,1.419061,-0.003200,-0.000399,0.000887
1772702181685110500,1.429111,-0.000058,0.000884,-0.000546
1772702181695159600,1.439160,0.001226,0.000666,-0.000807
