time,seconds_elapsed,x,y,z
1772702652197569500,1.006570,0.015822,-0.012409,0.006109
1772702652207619600,1.016620,-0.000132,-0.004394,0.013931
1772702652217669600,1.026670,0.005202,0.008557,-0.003416
1772702652227719700,1.036720,0.014743,0.013900,-0.009254
1772702652237769700,1.046770,0.014982,0.004551,-0.018549
1772702652247819800,1.056820,0.003926,0.008574,0.001528
1772702652257869800,1.066870,-0.023797,0.010056,-0.005470
1772702652267920000,1.076920,-0.025883,0.004573,-0.027634
1772702652277968600,1.086969,-0.011296,0.009662,-0.023501
1772702652288018700,1.097019,-0.010908,-0.008570,-0.019127
1772702652298068700,1.107069,-0.005435,0.012958,-0.015028
1772702652308118800,1.117119,0.001769,0.032033,-0.018235
1772702652318168600,1.127168,0.027866,0.022691,-0.026304
1772702652328218600,1.137219,0.021253,0.004248,-0.005869
1772702652338268700,1.147269,0.000753,0.003541,0.003645
1772702652348318700,1.157319,-0.004515,0.005146,-0.006242
1772702652358367700,1.167368,0.000687,-0.008097,-0.025562
1772702652368417800,1.177418,0.003049,-0.017696,-0.048716
1772702652378467800,1.187468,-0.018551,-0.025098,-0.046993
1772702652388517600,1.197518,-0.031873,-0.020070,-0.047834
1772702652398567700,1.207568,-0.036250,0.004813,-0.047700
1772702652408617700,1.217618,-0.032961,-0.008172,-0.052618
1772702652418667800,1.227668,0.000236,-0.038645,-0.045970
1772702652428717600,1.237718,0.024067,-0.030872,-0.006791
1772702652438766600,1.247767,0.042207,-0.013676,-0.014810
1772702652448817000,1.257817,0.037610,0.004555,-0.004010
1772702652458866700,1.267867,0.051835,-0.000993,-0.014771
1772702652468916700,1.277917,0.055087,0.021331,-0.039618
1772702652478966800,1.287967,0.048062,0.037656,-0.041844
1772702652489016800,1.298017,-0.015129,0.004494,-0.015201
1772702652499066600,1.308067,0.000225,0.033865,0.011756
1772702652509116700,1.318117,0.003588,0.056070,-0.018661
1772702652519166700,1.328167,-0.007738,0.022580,0.010824
1772702652529215700,1.338216,-0.010352,-0.005439,-0.021328
1772702652539265500,1.348266,-0.009437,-0.016014,-0.071573
1772702652549315600,1.358316,-0.022126,-0.012995,-0.055071
1772702652559365600,1.368366,-0.033351,-0.021931,0.003262
1772702652569415700,1.378416,0.034058,0.000954,0.034468
1772702652579465700,1.388466,0.032751,-0.002885,0.033455
1772702652589515800,1.398516,0.018803,-0.018524,-0.022629
1772702652599565800,1.408566,0.013849,-0.013005,-0.066108
1772702652609614600,1.418615,-0.011547,0.011750,-0.050888
1772702652619664600,1.428665,-0.010277,0.021363,-0.033633
1772702652629714700,1.438715,-0.028141,0.023863,-0.032697
1772702652639764700,1.448765,0.005378,0.017279,-0.018739
1772702652649814500,1.458814,0.007969,0.011996,-0.014809
1772702652659864600,1.468865,-0.008869,0.025291,0.001208
1772702652669914600,1.478915,-0.010861,0.020657,-0.054000
1772702652679963600,1.488964,0.009639,-0.006500,-0.059403
1772702652690013700,1.499014,0.041413,-0.003633,-0.030319
1772702652700063700,1.509064,0.025507,0.017891,-0.029155
1772702652710113800,1.519114,-0.004832,0.014609,-0.003125
1772702652720163600,1.529164,0.005611,0.020402,0.002354
1772702652730213600,1.539214,0.007525,0.021599,-0.000851
1772702652740263700,1.549264,0.018794,0.026294,-0.013588
1772702652750313700,1.559314,0.025857,0.010675,-0.040007
1772702652760363800,1.569364,0.012864,0.007986,-0.056346
1772702652770412800,1.579413,0.007766,-0.001893,-0.053209
1772702652780462800,1.589463,0.000798,0.006371,-0.033187
1772702652790513000,1.599513,0.009792,-0.007371,-0.014238
1772702652800562700,1.609563,0.001780,-0.025304,0.016816
1772702652810612700,1.619613,0.007073,-0.027894,0.013140
1772702652820662800,1.629663,-0.003350,0.010248,0.012010
1772702652830712800,1.639713,0.013589,0.000556,-0.023777
1772702652840761600,1.649762,0.007638,0.002080,-0.030532
1772702652850811600,1.659812,-0.012681,-0.001458,-0.035088
1772702652860862200,1.669862,0.003307,0.000050,-0.023140
1772702652870912300,1.679912,0.003925,-0.003809,-0.022504
1772702652880962000,1.689962,0.005661,-0.000251,-0.010113
1772702652891012000,1.700012,0.029690,0.003604,-0.007912
1772702652901062100,1.710062,0.028782,-0.006503,-0.005652
1772702652911112200,1.720112,0.031421,-0.023041,0.015547
1772702652921161200,1.730161,0.033249,-0.016164,0.030380
1772702652931211300,1.740211,0.027692,0.013773,0.024565
1772702652941261300,1.750261,-0.012021,0.006917,-0.005585
1772702652951311400,1.760311,-0.013966,-0.000806,-0.032041
1772702652961361200,1.770361,0.008781,-0.000527,-0.040942
1772702652971411200,1.780411,0.005347,0.007220,-0.027523
1772702652981461200,1.790461,0.017300,0.003079,-0.010217
1772702652991511300,1.800511,0.037990,-0.003529,0.006750
1772702653001560300,1.810560,0.036563,0.004841,0.025215
1772702653011610400,1.820610,-0.004191,0.006237,0.019750
1772702653021660400,1.830660,-0.000127,-0.003237,-0.016046
1772702653031710200,1.840710,0.001499,-0.008772,-0.032678
1772702653041760300,1.850760,0.000102,-0.016807,-0.016036
1772702653051810300,1.860810,0.018716,-0.031571,0.000179
1772702653061860400,1.870860,0.032885,-0.019355,0.018899
1772702653071910100,1.880910,0.004303,-0.017434,0.007692
1772702653081959200,1.890959,-0.021787,-0.014231,-0.024070
1772702653092009200,1.901009,-0.022713,-0.012946,-0.043653
1772702653102059000,1.911059,-0.003114,-0.015765,-0.041484
1772702653112109300,1.921109,-0.004679,-0.020891,-0.041586
1772702653122159400,1.931159,0.025415,-0.031537,-0.013023
1772702653132209400,1.941209,0.038526,-0.041454,0.002663
1772702653142259500,1.951260,0.054266,-0.020596,-0.021009
1772702653152309200,1.961309,0.058648,-0.001420,-0.005220
1772702653162358300,1.971358,0.040292,-0.008798,-0.007038
1772702653172408300,1.981408,0.032108,0.005443,0.010891
1772702653182458000,1.991458,0.014645,0.018473,-0.020260
1772702653192508200,2.001508,0.028571,0.004978,-0.027350
1772702653202558200,2.011558,0.032806,-0.001629,-0.037163
1772702653212608300,2.021608,0.018612,0.004693,-0.031911
1772702653222658000,2.031658,-0.020002,0.006550,-0.019001
1772702653232708000,2.041708,-0.022236,0.007658,0.000592
1772702653242757400,2.051757,-0.034264,-0.003528,-0.008658
1772702653252807200,2.061807,-0.032086,-0.009806,-0.014615
1772702653262857200,2.071857,-0.027912,-0.014927,-0.012556
1772702653272907300,2.081907,-0.002462,0.001873,-0.017305
1772702653282957300,2.091957,0.004765,0.020514,-0.031266
1772702653293007000,2.102007,0.011198,0.013675,-0.026518
1772702653303057200,2.112057,-0.001252,0.023491,-0.037310
1772702653313107200,2.122107,-0.030887,0.028273,-0.044907
1772702653323156500,2.132156,-0.001996,-0.000551,-0.040663
1772702653333206300,2.142206,-0.000926,-0.005497,-0.036645
1772702653343256300,2.152256,0.012845,-0.009157,-0.030880
1772702653353306400,2.162306,0.008658,-0.005916,-0.017309
1772702653363356400,2.172356,-0.011267,-0.012722,-0.021372
1772702653373406200,2.182406,-0.013577,-0.003093,-0.018052
1772702653383456300,2.192456,-0.005105,0.008220,-0.008916
1772702653393506300,2.202506,0.001377,0.035768,-0.003251
1772702653403555000,2.212555,-0.004461,0.034756,-0.014200
1772702653413605000,2.222605,0.007166,0.027303,-0.034090
1772702653423655200,2.232655,-0.000424,0.006754,-0.043213
1772702653433705200,2.242705,-0.000291,0.015532,-0.044714
1772702653443755300,2.252755,0.009684,-0.001656,-0.040481
1772702653453805300,2.262805,0.008998,0.008002,-0.026080
1772702653463855400,2.272855,0.007381,0.017009,-0.013678
1772702653473905400,2.282906,0.004034,0.023155,-0.026984
1772702653483954200,2.292954,-0.000361,0.001956,-0.036187
1772702653494004200,2.303004,0.008155,-0.020740,-0.039076
1772702653504054300,2.313054,0.000345,-0.008607,-0.060042
1772702653514104000,2.323104,0.008577,-0.000724,-0.047982
1772702653524154000,2.333154,-0.013619,0.004949,-0.061946
1772702653534204200,2.343204,-0.029833,0.022227,-0.065716
