time,seconds_elapsed,z,y,x
1772702635786081000,0.0640810546875,0.011598667857050896,-0.1595081326499581,-0.0896814399689436
1772702635796130800,0.074130859375,0.3147194448888302,-0.11598960117995738,-0.2346393614798784
1772702635806180900,0.084180908203125,0.4497247121840715,-0.06773264301121235,-0.3109872726231813
1772702635816230100,0.094230224609375,0.261250012768805,0.012915011152625083,-0.42428281241357324
1772702635826280000,0.104280029296875,-0.0062765960514545435,-0.005464402885735035,-0.380080682593584
1772702635836330000,0.114330078125,-0.28373130916804074,0.06402355936020612,-0.10207330403029918
1772702635846379800,0.1243798828125,-0.2595563605934381,-0.04236205491125583,-0.23100538889169692
1772702635856429800,0.134429931640625,-0.31746348289996384,-0.061117901046574115,-0.07330372114181519
1772702635866479900,0.14447998046875,-0.2939993129432201,-0.10819237143248318,-0.190254860830307
1772702635876529700,0.15452978515625,-0.21795359961688518,-0.13350479960441589,-0.18074410516321657
1772702635886579700,0.164579833984375,-0.10104717585295438,-0.0509185785934329,-0.01089957967698574
1772702635896629800,0.174629638671875,-0.015068974316120146,-0.024786942993104456,-0.0029658640682697296
1772702635906679800,0.1846796875,0.010679214924573898,0.0002931377276778221,0.056197688040137285
1772702635916728800,0.194728759765625,-0.03396189083456993,0.03480126426815987,0.033440497308969495
1772702635926779000,0.20477880859375,-0.10398965904563665,0.06471884814798831,-0.0030757541835308073
1772702635936829000,0.214828857421875,-0.1471139305010438,0.12140578100979327,-0.05881050088703632
1772702635946879000,0.22487890625,-0.15819646552950142,0.0916723215252161,-0.0421019426703453
1772702635956928800,0.2349287109375,-0.12614946840554475,0.09959434669613837,-0.000779167678952217
1772702635966978800,0.244978759765625,-0.21985592610687016,0.07228869888037442,-0.03774374746084213
1772702635977028900,0.25502880859375,-0.28603900158852336,-0.013572598278522491,-0.08709025443196296
1772702635987079000,0.265078857421875,-0.2712552739545703,-0.037521044620871545,-0.012469020950794218
1772702635997128700,0.275128662109375,-0.22814269293695688,-0.05361527033150196,0.040138533642888066
1772702636007177700,0.285177734375,-0.18488164335936308,-0.11211305200755596,0.03180266697406769
1772702636017227800,0.295227783203125,-0.15118980163782833,-0.11641951702982187,-0.008218377768993377
1772702636027277800,0.30527783203125,-0.13928133717924357,-0.1079176461443305,-0.03982815251946449
1772702636037328000,0.315327880859375,-0.1275005907535553,-0.09225567437112331,-0.043293782803416246
1772702636047378000,0.3253779296875,-0.18287731779962776,-0.0834530669733882,0.0013104980766773223
1772702636057428000,0.335427978515625,-0.2730748905971646,-0.09986001189500093,0.06815116068422794
1772702636067477800,0.345477783203125,-0.36907004375755786,-0.10771481704860925,0.09313479529321193
1772702636077527800,0.35552783203125,-0.4486541603431105,-0.1137605269536376,0.1567448054164648
1772702636087577900,0.365577880859375,-0.4264893825471401,-0.179523623457551,0.20348785189092158
1772702636097628000,0.3756279296875,-0.3734279467061162,-0.259010124887526,0.1634451798379421
1772702636107676700,0.3856767578125,-0.27767741595655676,-0.2689990194603801,0.12107084996700286
1772702636117726700,0.395726806640625,-0.20873101324141025,-0.2626195475563407,0.10834873103797435
1772702636127776800,0.40577685546875,-0.1958534114897251,-0.2652443431019783,0.10943009653389453
1772702636137826600,0.41582666015625,-0.2811056368395686,-0.2797048301309347,0.12769114488959313
1772702636147876900,0.425876953125,-0.34309885941594837,-0.28769378305822607,0.07083937685489654
1772702636157927000,0.435927001953125,-0.36072336343377825,-0.27000352032780645,-0.024290391647815702
