time,seconds_elapsed,x,y,z
1772697892935391500,0.067392,0.084467,0.048458,0.016140
1772697892945439500,0.077439,0.104315,0.114058,-0.005196
1772697892955488500,0.087489,0.141100,0.158488,-0.021600
1772697892965537500,0.097538,0.177528,0.169166,-0.047068
1772697892975586300,0.107586,0.205919,0.164458,-0.055121
1772697892985634600,0.117635,0.220693,0.153300,-0.066103
1772697892995683300,0.127683,0.207123,0.149731,-0.057665
1772697893005732600,0.137733,0.184282,0.151894,-0.062079
1772697893015781600,0.147782,0.172188,0.154317,-0.072426
1772697893025829600,0.157830,0.165631,0.149952,-0.081150
1772697893035878700,0.167879,0.171032,0.142017,-0.086360
1772697893045927400,0.177927,0.162577,0.140337,-0.089364
1772697893055976700,0.187977,0.145386,0.127865,-0.091276
1772697893066024400,0.198024,0.121928,0.117938,-0.084823
1772697893076073700,0.208074,0.093136,0.128164,-0.087880
1772697893086122500,0.218123,0.068658,0.142121,-0.083000
1772697893096171500,0.228172,0.046967,0.150260,-0.088299
1772697893106219500,0.238219,0.042623,0.163311,-0.095167
1772697893116268500,0.248269,0.054568,0.176173,-0.116664
1772697893126317600,0.258318,0.078496,0.183755,-0.146036
1772697893136365600,0.268365,0.120722,0.191497,-0.166920
1772697893146414600,0.278415,0.142103,0.197122,-0.174791
1772697893156463600,0.288464,0.143726,0.183168,-0.169608
1772697893166512400,0.298512,0.110215,0.174899,-0.155764
1772697893176560600,0.308561,0.077814,0.180465,-0.131527
1772697893186609400,0.318609,0.058468,0.194060,-0.108424
1772697893196658700,0.328659,0.053488,0.187229,-0.090149
1772697893206707500,0.338708,0.064918,0.167169,-0.081455
1772697893216755700,0.348756,0.079868,0.157925,-0.084319
1772697893226804500,0.358804,0.099461,0.164112,-0.096318
1772697893236853500,0.368854,0.113485,0.169544,-0.101561
1772697893246902800,0.378903,0.120638,0.144505,-0.098598
1772697893256950500,0.388950,0.127056,0.104595,-0.086885
1772697893266999600,0.399000,0.127284,0.061120,-0.088175
1772697893277048600,0.409049,0.138043,0.028747,-0.088911
1772697893287097600,0.419098,0.152957,0.017153,-0.084331
1772697893297145600,0.429146,0.161801,0.005501,-0.078857
1772697893307194600,0.439195,0.168815,-0.010583,-0.078000
1772697893317243600,0.449244,0.173267,-0.024104,-0.087507
1772697893327292700,0.459293,0.179221,-0.027898,-0.089546
1772697893337340700,0.469341,0.178069,-0.033399,-0.089105
1772697893347389700,0.479390,0.179790,-0.028762,-0.082264
1772697893357438500,0.489438,0.181264,-0.020043,-0.073166
1772697893367487700,0.499488,0.179026,-0.006316,-0.071194
1772697893377535500,0.509535,0.171591,-0.010375,-0.076017
1772697893387584800,0.519585,0.162355,-0.008160,-0.084416
1772697893397633500,0.529634,0.163869,-0.006670,-0.101706
1772697893407682600,0.539683,0.167881,-0.010437,-0.115327
1772697893417730600,0.549730,0.178142,-0.019451,-0.126484
1772697893427779600,0.559780,0.189952,-0.012297,-0.129348
1772697893437828600,0.569829,0.192730,-0.005403,-0.124344
1772697893447877600,0.579878,0.202884,0.006123,-0.120620
1772697893457925600,0.589926,0.210779,0.001994,-0.122458
1772697893467974700,0.599975,0.215024,-0.007195,-0.131810
1772697893478023400,0.610023,0.223999,-0.028423,-0.130812
1772697893488072700,0.620073,0.213845,-0.046359,-0.147554
1772697893498120400,0.630120,0.207755,-0.054803,-0.171104
1772697893508169700,0.640170,0.204126,-0.063544,-0.200504
1772697893518218500,0.650219,0.192548,-0.068172,-0.226033
1772697893528267500,0.660268,0.183046,-0.065918,-0.240835
1772697893538315500,0.670315,0.165332,-0.059422,-0.247426
1772697893548364500,0.680365,0.139196,-0.045117,-0.246622
1772697893558413600,0.690414,0.099959,-0.039015,-0.252119
1772697893568462600,0.700463,0.052827,-0.019695,-0.246328
1772697893578510600,0.710510,-0.009222,0.012868,-0.245215
1772697893588559600,0.720560,-0.069032,0.049319,-0.242717
1772697893598608400,0.730608,-0.121164,0.084051,-0.241989
1772697893608657700,0.740658,-0.159737,0.105936,-0.241814
1772697893618705400,0.750705,-0.192390,0.127024,-0.239548
1772697893628754700,0.760755,-0.215310,0.152752,-0.234829
1772697893638803500,0.770803,-0.226851,0.170561,-0.231753
1772697893648852500,0.780853,-0.225036,0.174186,-0.225208
1772697893658900500,0.790900,-0.202603,0.173881,-0.220470
1772697893668949500,0.800949,-0.179360,0.190969,-0.214255
1772697893678998800,0.810999,-0.164010,0.192076,-0.206265
1772697893689047600,0.821048,-0.148443,0.201596,-0.209779
1772697893699095600,0.831095,-0.140701,0.207836,-0.217958
1772697893709144600,0.841145,-0.134696,0.205932,-0.230718
1772697893719193600,0.851194,-0.154370,0.197594,-0.242411
1772697893729241600,0.861242,-0.170002,0.184880,-0.238076
1772697893739290400,0.871290,-0.196784,0.185175,-0.244057
1772697893749339600,0.881340,-0.203735,0.175731,-0.250881
1772697893759388700,0.891389,-0.205431,0.172245,-0.254487
1772697893769437400,0.901438,-0.201003,0.177189,-0.253044
1772697893779485700,0.911486,-0.190270,0.192437,-0.253250
1772697893789534500,0.921534,-0.185478,0.197469,-0.262522
1772697893799583700,0.931584,-0.186627,0.206172,-0.269636
1772697893809632500,0.941633,-0.187090,0.213081,-0.274648
1772697893819680800,0.951681,-0.178871,0.212850,-0.282391
1772697893829729500,0.961729,-0.165407,0.207909,-0.287217
1772697893839778600,0.971779,-0.123146,0.206923,-0.298108
1772697893849826600,0.981827,-0.067195,0.199346,-0.329041
1772697893859875600,0.991875,-0.006520,0.153618,-0.358444
1772697893869924600,1.001925,0.045583,0.104452,-0.378105
1772697893879973600,1.011974,0.093696,0.085775,-0.398069
1772697893890021600,1.022022,0.123416,0.067574,-0.406993
1772697893900070700,1.032071,0.139505,0.075942,-0.399551
1772697893910119400,1.042119,0.145716,0.101620,-0.390627
1772697893920168700,1.052169,0.139833,0.138920,-0.391878
1772697893930216400,1.062217,0.126322,0.186927,-0.386665
1772697893940265700,1.072266,0.081519,0.251789,-0.385218
1772697893950314500,1.082314,0.038096,0.288886,-0.381492
1772697893960363500,1.092364,-0.015480,0.304930,-0.364300
1772697893970411500,1.102412,-0.077160,0.303774,-0.352993
1772697893980460500,1.112460,-0.131849,0.297012,-0.342528
1772697893990509600,1.122510,-0.160076,0.272071,-0.328120
1772697894000558600,1.132559,-0.157303,0.232780,-0.310071
1772697894010606600,1.142607,-0.134572,0.182942,-0.288168
1772697894020655400,1.152655,-0.105912,0.128458,-0.268031
1772697894030704400,1.162704,-0.071672,0.078562,-0.250075
1772697894040753700,1.172754,-0.043669,0.061808,-0.232297
1772697894050801400,1.182802,-0.022700,0.066743,-0.219216
1772697894060850700,1.192851,-0.002795,0.073652,-0.202379
1772697894070899500,1.202899,0.017505,0.056466,-0.194535
1772697894080948500,1.212948,0.035573,0.017098,-0.185866
1772697894090996500,1.222997,0.036508,-0.003967,-0.182400
1772697894101045500,1.233045,0.019831,-0.001528,-0.177306
1772697894111094500,1.243094,-0.018330,0.010473,-0.169035
1772697894121143600,1.253144,-0.052281,0.026080,-0.159130
1772697894131191600,1.263192,-0.069625,0.029087,-0.150609
1772697894141240600,1.273240,-0.067539,0.024186,-0.133128
1772697894151289300,1.283289,-0.059007,0.018250,-0.118046
1772697894161338600,1.293339,-0.049857,0.011959,-0.105197
1772697894171386400,1.303386,-0.040738,0.021688,-0.105659
1772697894181435600,1.313436,-0.021448,0.012736,-0.110729
1772697894191484400,1.323484,-0.000326,-0.011282,-0.105394
1772697894201533400,1.333533,0.017249,-0.029768,-0.101968
1772697894211581400,1.343582,0.039344,-0.028634,-0.104699
1772697894221630500,1.353630,0.055469,-0.052260,-0.097732
1772697894231679500,1.363679,0.077060,-0.056358,-0.097831
1772697894241728500,1.373729,0.109624,-0.066670,-0.097116
1772697894251776500,1.383777,0.133276,-0.075088,-0.110322
1772697894261825500,1.393825,0.164144,-0.083668,-0.125942
1772697894271874300,1.403874,0.193322,-0.092971,-0.133530
1772697894281923600,1.413924,0.214865,-0.109460,-0.130505
1772697894291971300,1.423971,0.225216,-0.120083,-0.124015
1772697894302020600,1.434021,0.219616,-0.130646,-0.113171
1772697894312069400,1.444069,0.202148,-0.132309,-0.103749
1772697894322118400,1.454118,0.183296,-0.133710,-0.088222
1772697894332166400,1.464167,0.164242,-0.148634,-0.080941
1772697894342215400,1.474215,0.144649,-0.177637,-0.071702
1772697894352264400,1.484264,0.139214,-0.196290,-0.071398
1772697894362313500,1.494313,0.137400,-0.225555,-0.080879
1772697894372361500,1.504362,0.136397,-0.260733,-0.091377
1772697894382410500,1.514410,0.132667,-0.284454,-0.091725
1772697894392459500,1.524459,0.120055,-0.310929,-0.086564
1772697894402508500,1.534509,0.110298,-0.320056,-0.077270
1772697894412556300,1.544556,0.093169,-0.311564,-0.061423
1772697894422605600,1.554605,0.069568,-0.292676,-0.049909
1772697894432654600,1.564655,0.040736,-0.268100,-0.043957
1772697894442703400,1.574703,0.024106,-0.253302,-0.027559
1772697894452751400,1.584751,0.011573,-0.235675,-0.022273
1772697894462800400,1.594800,0.008226,-0.231571,-0.035791
1772697894472849700,1.604850,0.007881,-0.240433,-0.047529
1772697894482898400,1.614898,0.013163,-0.270369,-0.066378
1772697894492946700,1.624947,0.021140,-0.284012,-0.067227
1772697894502995500,1.634995,0.019051,-0.289792,-0.071292
1772697894513044500,1.645044,0.027985,-0.269195,-0.062902
1772697894523093500,1.655094,0.037694,-0.259801,-0.049489
1772697894533141500,1.665142,0.034268,-0.252261,-0.034962
1772697894543190500,1.675190,0.041458,-0.230070,-0.015862
1772697894553239600,1.685240,0.057133,-0.224676,0.001376
1772697894563288600,1.695289,0.075584,-0.266637,-0.003768
1772697894573336600,1.705337,0.092333,-0.298555,-0.025458
1772697894583385300,1.715385,0.101407,-0.318776,-0.043305
1772697894593434600,1.725435,0.094919,-0.342282,-0.050818
1772697894603483400,1.735483,0.080521,-0.348118,-0.045079
1772697894613531600,1.745532,0.060682,-0.354023,-0.027864
1772697894623580400,1.755580,0.027978,-0.317383,-0.014410
1772697894633629400,1.765629,-0.015202,-0.246863,-0.000699
1772697894643677400,1.775677,-0.054083,-0.179816,0.005458
1772697894653726500,1.785727,-0.079552,-0.115901,0.002656
1772697894663775500,1.795775,-0.101242,-0.078339,-0.012350
1772697894673824500,1.805824,-0.104625,-0.073108,-0.028517
1772697894683872500,1.815873,-0.122734,-0.065443,-0.038344
1772697894693921500,1.825922,-0.157753,-0.074150,-0.031034
1772697894703970600,1.835970,-0.203871,-0.061669,-0.019375
1772697894714019600,1.846020,-0.245723,-0.047813,-0.007001
1772697894724067300,1.856067,-0.287690,-0.034339,0.010112
1772697894734116600,1.866117,-0.318664,-0.028883,0.018413
1772697894744165400,1.876165,-0.338532,-0.038461,0.039568
1772697894754214400,1.886214,-0.337025,-0.041058,0.051639
1772697894764262400,1.896262,-0.339558,-0.055028,0.063695
1772697894774311400,1.906312,-0.323471,-0.062938,0.080140
1772697894784360400,1.916360,-0.297200,-0.066283,0.099066
1772697894794409500,1.926409,-0.276087,-0.064728,0.120294
1772697894804457500,1.936458,-0.252559,-0.052198,0.141112
1772697894814506500,1.946507,-0.230321,-0.059138,0.165983
1772697894824555500,1.956555,-0.200793,-0.083839,0.179559
1772697894834604500,1.966604,-0.176954,-0.100262,0.190217
1772697894844652300,1.976652,-0.159574,-0.100376,0.192577
1772697894854701600,1.986702,-0.148813,-0.098259,0.196898
1772697894864750600,1.996750,-0.138335,-0.084074,0.199720
