time,seconds_elapsed,x,y,z
1772702645057119000,2.003119,0.014830,-0.004214,-0.023386
1772702645067169000,2.013169,0.018553,-0.005908,-0.026886
1772702645077219000,2.023219,0.022137,-0.005043,-0.027469
1772702645087269000,2.033269,0.026506,-0.003031,-0.024910
1772702645097319000,2.043319,0.030880,-0.010431,-0.022720
1772702645107369000,2.053369,0.033054,-0.008860,-0.024653
1772702645117418000,2.063418,0.033987,-0.004434,-0.026592
1772702645127467800,2.073468,0.038687,-0.004219,-0.031383
1772702645137517800,2.083518,0.036054,-0.004461,-0.028867
1772702645147567900,2.093568,0.040194,0.002318,-0.030830
1772702645157618000,2.103618,0.043380,0.007021,-0.031334
1772702645167668200,2.113668,0.044028,0.003614,-0.029304
1772702645177718000,2.123718,0.048310,-0.005657,-0.030271
1772702645187768000,2.133768,0.046860,-0.002028,-0.029687
1772702645197817000,2.143817,0.048765,0.009042,-0.030607
1772702645207867000,2.153867,0.052581,0.018602,-0.030941
1772702645217917000,2.163917,0.056941,0.020693,-0.029826
1772702645227967000,2.173967,0.058748,0.016926,-0.031051
1772702645238017000,2.184017,0.061200,0.013635,-0.034067
1772702645248066800,2.194067,0.067341,0.017143,-0.035405
1772702645258116900,2.204117,0.074431,0.026884,-0.038678
1772702645268167000,2.214167,0.082006,0.039074,-0.040063
1772702645278216000,2.224216,0.086446,0.040760,-0.043277
1772702645288266000,2.234266,0.084832,0.038001,-0.044194
1772702645298316000,2.244316,0.091391,0.035516,-0.043456
1772702645308366000,2.254366,0.088619,0.032371,-0.045559
1772702645318416000,2.264416,0.088873,0.032436,-0.047145
1772702645328466000,2.274466,0.090115,0.033986,-0.044838
1772702645338516000,2.284516,0.094743,0.033791,-0.048250
1772702645348566000,2.294566,0.093157,0.028791,-0.050656
1772702645358615000,2.304615,0.093832,0.036413,-0.054130
1772702645368665000,2.314665,0.096499,0.041835,-0.048810
1772702645378715100,2.324715,0.094208,0.033842,-0.050976
1772702645388765200,2.334765,0.092318,0.025703,-0.053353
1772702645398815000,2.344815,0.091749,0.019921,-0.052035
1772702645408865000,2.354865,0.089943,0.019746,-0.049295
1772702645418915000,2.364915,0.087573,0.018748,-0.046355
1772702645428965000,2.374965,0.083457,0.017307,-0.043112
1772702645439014000,2.385014,0.081089,0.019525,-0.044331
1772702645449064000,2.395064,0.078021,0.026200,-0.044767
1772702645459114000,2.405114,0.078376,0.031737,-0.042419
1772702645469163800,2.415164,0.071156,0.031241,-0.043101
1772702645479214000,2.425214,0.069048,0.019091,-0.047427
1772702645489264000,2.435264,0.069228,0.010872,-0.045140
1772702645499314200,2.445314,0.062211,0.005380,-0.044993
1772702645509364000,2.455364,0.061384,-0.000696,-0.041808
1772702645519413000,2.465413,0.054013,-0.004171,-0.042371
1772702645529463000,2.475463,0.059499,-0.006002,-0.039198
1772702645539512800,2.485513,0.053678,-0.006040,-0.036462
1772702645549563000,2.495563,0.052318,-0.000991,-0.033655
1772702645559613000,2.505613,0.051273,0.008513,-0.034440
1772702645569663000,2.515663,0.050791,0.017464,-0.041095
1772702645579713000,2.525713,0.048678,0.015019,-0.036945
1772702645589762800,2.535763,0.044765,0.013977,-0.035627
1772702645599812000,2.545812,0.044216,0.005163,-0.035108
1772702645609862100,2.555862,0.044190,-0.004054,-0.031189
1772702645619912000,2.565912,0.042698,-0.011430,-0.030974
1772702645629962000,2.575962,0.041918,0.002052,-0.031043
1772702645640012000,2.586012,0.043864,0.022595,-0.029577
1772702645650062000,2.596062,0.040814,0.020424,-0.030357
1772702645660112000,2.606112,0.041699,0.013267,-0.028644
1772702645670162000,2.616162,0.035887,0.013541,-0.030328
1772702645680211000,2.626211,0.030047,0.014678,-0.032620
1772702645690261000,2.636261,0.030628,0.009833,-0.035211
1772702645700311000,2.646311,0.025153,0.005210,-0.033975
1772702645710361000,2.656361,0.027830,0.008856,-0.024915
1772702645720411100,2.666411,0.023876,0.010712,-0.023329
1772702645730461000,2.676461,0.023032,0.008941,-0.019004
1772702645740511000,2.686511,0.021224,0.008799,-0.015036
1772702645750561000,2.696561,0.015083,0.012898,-0.012999
1772702645760610000,2.706610,0.011369,0.022814,-0.012223
1772702645770659800,2.716660,0.008279,0.021076,-0.008463
1772702645780710000,2.726710,0.008688,0.013652,-0.007044
1772702645790760000,2.736760,0.005296,0.007598,-0.005780
1772702645800810000,2.746810,0.003811,0.003881,-0.007131
1772702645810860000,2.756860,0.000269,0.008349,-0.005557
1772702645820910000,2.766910,-0.002514,0.016097,-0.004784
1772702645830960000,2.776960,-0.000404,0.014319,-0.002604
1772702645841009000,2.787009,0.000825,0.005117,-0.000940
1772702645851059000,2.797059,-0.002031,0.007858,-0.001705
1772702645861108500,2.807108,-0.006918,0.008257,-0.000191
1772702645871158500,2.817158,-0.006481,0.018328,0.000197
1772702645881208600,2.827208,-0.009449,0.022221,0.001455
1772702645891258600,2.837259,-0.013476,0.019853,0.001442
1772702645901308400,2.847308,-0.014224,0.007383,0.005686
1772702645911358700,2.857359,-0.016718,0.000911,0.003716
1772702645921407700,2.867408,-0.018571,0.004530,0.005574
1772702645931457500,2.877458,-0.022401,0.009174,0.007266
1772702645941507600,2.887508,-0.019222,0.011197,0.007650
1772702645951557600,2.897558,-0.021302,0.014773,0.005535
1772702645961607700,2.907608,-0.022773,0.020044,0.005888
1772702645971657500,2.917657,-0.023566,0.017889,0.011131
1772702645981707500,2.927708,-0.016994,0.011855,0.011361
1772702645991757600,2.937758,-0.018689,0.008995,0.011060
1772702646001806600,2.947807,-0.024912,0.017638,0.011993
1772702646011856600,2.957857,-0.024652,0.015512,0.008365
1772702646021906700,2.967907,-0.024006,0.006864,0.010780
1772702646031956700,2.977957,-0.025441,0.008145,0.013367
1772702646042006800,2.988007,-0.027698,0.020460,0.008778
1772702646052056600,2.998057,-0.029455,0.017805,0.009708
1772702646062106600,3.008107,-0.028514,0.005173,0.006595
1772702646072156700,3.018157,-0.031052,0.003594,0.007645
1772702646082205400,3.028205,-0.029735,0.008479,0.006020
1772702646092255500,3.038255,-0.029798,0.008122,0.004375
1772702646102305500,3.048305,-0.028847,0.004891,0.005221
1772702646112355600,3.058355,-0.032268,0.007779,0.003097
1772702646122405600,3.068406,-0.027110,0.011089,0.007099
1772702646132455700,3.078456,-0.026241,0.016075,0.006569
1772702646142505700,3.088506,-0.025440,0.018802,0.007019
1772702646152555800,3.098556,-0.025287,0.015737,0.008178
1772702646162604500,3.108604,-0.024588,0.016724,0.008402
1772702646172654600,3.118655,-0.026201,0.014225,0.006531
1772702646182704600,3.128705,-0.024732,0.015649,0.005959
