time,seconds_elapsed,x,y,z
1772697813831747600,3.002748,0.384830,-0.024005,1.510266
1772697813841795600,3.012796,0.527355,0.105625,1.425242
1772697813851844600,3.022845,0.543402,0.201085,1.375456
1772697813861893600,3.032894,0.429444,0.337053,1.254708
1772697813871941600,3.042942,0.342091,0.501298,1.090080
1772697813881990700,3.052991,0.284802,0.663590,0.817313
1772697813892039400,3.063039,0.205085,0.850023,0.417282
1772697813902087700,3.073088,0.129489,1.011992,0.054873
1772697813912136400,3.083136,0.099259,1.145516,-0.287775
1772697813922184700,3.093185,0.080387,1.144566,-0.501814
1772697813932234200,3.103234,0.066521,1.105110,-0.615616
1772697813942283300,3.113283,0.062401,1.050166,-0.607973
1772697813952331300,3.123331,-0.014970,0.984709,-0.588049
1772697813962380300,3.133380,-0.016794,0.808378,-0.490625
1772697813972428300,3.143428,-0.077383,0.739287,-0.362543
1772697813982477300,3.153477,-0.180116,0.704503,-0.293331
1772697813992526300,3.163526,-0.389107,0.720952,-0.212554
1772697814002574300,3.173574,-0.494494,0.735673,-0.118155
1772697814012623400,3.183623,-0.624341,0.669643,0.100253
1772697814022671000,3.193671,-0.733490,0.437216,0.360205
1772697814032720400,3.203720,-0.675791,0.118424,0.592497
1772697814042769400,3.213769,-0.681655,-0.140998,0.759853
1772697814052817400,3.223817,-0.552860,-0.329015,0.884615
1772697814062866200,3.233866,-0.410354,-0.501689,0.953645
1772697814072915200,3.243915,-0.319389,-0.493017,0.880092
1772697814082963200,3.253963,-0.169565,-0.453322,0.722083
1772697814093012200,3.264012,-0.065713,-0.430832,0.618334
1772697814103060200,3.274060,-0.048012,-0.414430,0.545762
1772697814113109200,3.284109,0.026102,-0.394104,0.469812
1772697814123158300,3.294158,0.064244,-0.351984,0.434081
1772697814133206300,3.304206,0.029275,-0.287268,0.338134
1772697814143255300,3.314255,0.022107,-0.233605,0.276040
1772697814153303300,3.324303,0.010703,-0.198027,0.213690
1772697814163352300,3.334352,0.007697,-0.194219,0.214305
1772697814173401300,3.344401,0.002184,-0.196326,0.192671
1772697814183449300,3.354449,0.006520,-0.188436,0.125558
1772697814193498400,3.364498,0.032152,-0.192214,0.042111
1772697814203546400,3.374546,0.076095,-0.215225,-0.061540
1772697814213595400,3.384595,0.191385,-0.238892,-0.147136
1772697814223644200,3.394644,0.173490,-0.156197,-0.218343
1772697814233692400,3.404692,0.214352,-0.085560,-0.291846
1772697814243741200,3.414741,0.238661,-0.040185,-0.368410
1772697814253789400,3.424790,0.196122,-0.043469,-0.491079
1772697814263838200,3.434838,0.076790,-0.017753,-0.597490
1772697814273887500,3.444887,0.034717,-0.018569,-0.702022
1772697814283935200,3.454935,-0.022616,0.078471,-0.784981
1772697814293984500,3.464985,-0.056538,0.161554,-0.848854
1772697814304033300,3.475033,-0.060890,0.193043,-0.848872
1772697814314081500,3.485082,-0.098865,0.161869,-0.771979
1772697814324130300,3.495130,-0.151052,0.014320,-0.660267
1772697814334178300,3.505178,-0.202993,-0.161806,-0.551256
1772697814344227300,3.515227,-0.229745,-0.308210,-0.436904
1772697814354276400,3.525276,-0.225104,-0.392587,-0.377044
1772697814364324400,3.535324,-0.164337,-0.420002,-0.325637
1772697814374373400,3.545373,-0.041684,-0.397734,-0.342406
1772697814384421400,3.555421,0.089929,-0.433640,-0.288242
1772697814394470100,3.565470,0.186536,-0.535589,-0.125747
1772697814404519400,3.575520,0.196958,-0.630970,-0.028436
1772697814414567200,3.585567,0.128809,-0.756221,-0.035521
1772697814424616400,3.595616,0.079683,-0.863984,-0.119828
1772697814434664200,3.605664,0.040154,-0.936685,-0.303888
1772697814444713500,3.615713,0.041493,-0.978619,-0.459647
1772697814454762200,3.625762,0.033350,-0.961354,-0.581084
1772697814464810500,3.635811,0.055996,-0.905948,-0.736026
1772697814474859300,3.645859,0.039365,-0.823172,-0.944459
1772697814484908300,3.655908,0.071354,-0.736517,-1.233770
1772697814494956300,3.665956,0.123513,-0.630477,-1.529081
1772697814505005300,3.676005,0.062515,-0.537284,-1.818925
1772697814515053300,3.686053,-0.051506,-0.532157,-1.955565
1772697814525102300,3.696102,-0.123694,-0.533169,-1.905524
1772697814535151400,3.706151,-0.057733,-0.584031,-1.659748
1772697814545199400,3.716199,-0.004990,-0.598956,-1.330531
1772697814555248400,3.726248,0.145574,-0.669739,-1.056773
1772697814565296400,3.736296,0.278650,-0.711024,-0.910334
1772697814575345200,3.746345,0.522715,-0.624560,-0.730211
1772697814585394400,3.756395,1.277936,-0.290986,-0.384538
1772697814595442200,3.766442,2.515438,0.341878,0.066947
1772697814605491500,3.776491,3.714956,0.792889,0.412536
1772697814615539200,3.786539,4.251195,0.852734,0.704751
1772697814625588500,3.796588,3.898894,0.594764,0.924231
1772697814635637200,3.806637,2.808186,0.106709,1.103964
1772697814645685500,3.816686,1.503580,-0.552722,1.363793
1772697814655734300,3.826734,0.351540,-1.225613,1.716174
1772697814665783300,3.836783,-0.768896,-1.564209,1.937311
1772697814675831300,3.846831,-1.643918,-1.498037,1.725154
1772697814685880300,3.856880,-1.802872,-1.280405,1.195045
1772697814695928300,3.866928,-1.567957,-0.901259,0.620174
1772697814705977300,3.876977,-1.208312,-0.253069,0.122582
1772697814716026400,3.887026,-0.815632,0.427204,-0.177805
1772697814726074000,3.897074,-0.489817,0.937222,-0.270562
1772697814736123400,3.907123,-0.223309,1.047481,-0.229018
1772697814746171100,3.917171,-0.129420,0.828891,-0.376396
1772697814756220400,3.927220,0.011319,0.523182,-0.686286
1772697814766269200,3.937269,0.105334,0.139916,-0.844716
1772697814776317400,3.947317,-0.021180,-0.111899,-0.709006
1772697814786366200,3.957366,-0.149517,-0.228366,-0.290222
1772697814796414500,3.967415,-0.247114,-0.361249,0.410875
1772697814806463200,3.977463,-0.379615,-0.469577,1.049850
1772697814816512300,3.987512,-0.394655,-0.596848,1.531213
1772697814826560300,3.997560,-0.494157,-0.741760,1.777426
1772697814836609300,4.007609,-0.654327,-0.842396,1.865584
1772697814846658300,4.017658,-0.814388,-0.727512,1.781812
1772697814856706300,4.027706,-0.755933,-0.415612,1.602504
1772697814866755300,4.037755,-0.505634,-0.051220,1.370794
1772697814876803300,4.047803,-0.086574,0.302395,1.130552
1772697814886852400,4.057852,0.296402,0.605357,0.906939
1772697814896901400,4.067901,0.677879,0.661448,0.739851
1772697814906949400,4.077949,0.933701,0.528047,0.710431
1772697814916998400,4.087998,1.066695,0.384434,0.700037
1772697814927046400,4.098046,1.370739,0.210272,0.612057
1772697814937095400,4.108095,1.529084,0.068406,0.263336
1772697814947144200,4.118144,1.405547,-0.031853,-0.129968
1772697814957192400,4.128192,1.220280,-0.095682,-0.488914
1772697814967241200,4.138241,0.982478,-0.085109,-0.695905
1772697814977289500,4.148290,0.714342,0.031553,-0.709129
1772697814987338200,4.158338,0.391352,0.218793,-0.470316
1772697814997387500,4.168387,-0.015632,0.438013,-0.166825
1772697815007435300,4.178435,-0.362551,0.596007,0.099116
1772697815017484500,4.188485,-0.632226,0.682813,0.321407
1772697815027532300,4.198532,-0.813602,0.796715,0.458865
1772697815037581600,4.208582,-0.807273,0.819303,0.508548
1772697815047630300,4.218630,-0.634600,0.740340,0.559926
1772697815057678300,4.228678,-0.592176,0.636328,0.685915
1772697815067727400,4.238727,-0.650500,0.562044,0.742913
1772697815077776400,4.248776,-0.635757,0.461027,0.707039
1772697815087824400,4.258824,-0.633353,0.375262,0.680445
1772697815097873200,4.268873,-0.542881,0.322084,0.637215
1772697815107921400,4.278921,-0.551961,0.269983,0.486742
1772697815117970200,4.288970,-0.616975,0.188097,0.267091
1772697815128019500,4.299020,-0.532536,0.090003,0.165282
1772697815138067200,4.309067,-0.467928,0.072820,0.135288
1772697815148116200,4.319116,-0.362512,-0.008535,0.169360
1772697815158164200,4.329164,-0.315514,0.001467,0.205671
1772697815168213200,4.339213,-0.232714,0.023020,0.245446
1772697815178262300,4.349262,-0.111516,-0.014141,0.217757
1772697815188310300,4.359310,-0.070618,0.002464,0.196363
1772697815198359300,4.369359,-0.007823,-0.010088,0.129694
1772697815208407300,4.379407,-0.048501,0.023301,0.104636
1772697815218456300,4.389456,-0.174417,0.220880,0.012457
1772697815228505300,4.399505,-0.335884,0.335670,-0.086144
1772697815238553300,4.409553,-0.505958,0.455757,-0.101422
1772697815248602400,4.419602,-0.674975,0.352059,-0.152447
1772697815258651100,4.429651,-0.855997,0.041721,-0.204832
1772697815268699400,4.439699,-0.964031,-0.174276,-0.294956
1772697815278748200,4.449748,-0.937894,-0.273699,-0.449153
1772697815288796400,4.459796,-0.874591,-0.318707,-0.625376
1772697815298845200,4.469845,-0.874725,-0.337430,-0.852166
1772697815308894500,4.479895,-0.810378,-0.321294,-1.056875
1772697815318942200,4.489942,-0.740775,-0.265031,-1.307713
1772697815328991500,4.499991,-0.736413,-0.265130,-1.573501
1772697815339039200,4.510039,-0.694277,-0.264988,-1.823242
1772697815349088500,4.520089,-0.636872,-0.263222,-2.110957
1772697815359137300,4.530137,-0.604799,-0.232648,-2.407589
1772697815369185300,4.540185,-0.592197,-0.195222,-2.675921
1772697815379234300,4.550234,-0.584010,-0.109992,-2.858691
1772697815389282300,4.560282,-0.605510,0.028961,-2.845110
1772697815399331300,4.570331,-0.511704,0.027071,-2.570157
1772697815409380400,4.580380,-0.506676,0.020239,-2.112725
1772697815419428400,4.590428,-0.429779,0.018648,-1.519452
1772697815429477000,4.600477,-0.358229,0.079332,-0.913804
1772697815439526400,4.610526,-0.333581,0.037805,-0.399573
1772697815449574100,4.620574,-0.309420,-0.080263,-0.109311
1772697815459623400,4.630624,-0.275040,-0.135703,-0.009363
1772697815469671200,4.640671,-0.150894,-0.091389,-0.041657
1772697815479720400,4.650720,0.097769,0.188021,-0.092160
1772697815489769200,4.660769,0.795315,0.813379,-0.330038
1772697815499817500,4.670817,2.181021,1.557016,-0.886167
1772697815509866200,4.680866,3.300764,2.189843,-1.464592
1772697815519914500,4.690915,3.568706,2.537707,-1.664293
1772697815529963300,4.700963,3.070485,2.486340,-1.441679
1772697815540012300,4.711012,2.071592,1.903358,-0.820325
1772697815550060300,4.721060,1.097802,1.229082,-0.016899
1772697815560109300,4.731109,0.358234,0.537133,0.603995
1772697815570157300,4.741157,-0.291747,-0.233983,0.904859
1772697815580206300,4.751206,-1.449972,-0.643532,0.957496
1772697815590255400,4.761255,-2.265759,-0.290171,1.129141
1772697815600303400,4.771303,-1.944521,0.441595,1.497429
1772697815610352400,4.781352,-1.059803,1.148244,1.711196
1772697815620401400,4.791401,-0.241744,1.642356,1.605747
1772697815630449400,4.801449,0.245118,1.871189,1.322369
1772697815640498400,4.811499,0.406993,1.534316,0.988836
1772697815650546400,4.821546,0.450740,0.747242,0.736564
1772697815660595500,4.831595,0.408532,-0.029851,0.619876
1772697815670644200,4.841644,0.110304,-0.542891,0.682241
1772697815680692500,4.851692,-0.328771,-0.640355,1.055006
1772697815690741200,4.861741,-0.622276,-0.465248,1.621161
1772697815700789200,4.871789,-0.734735,-0.278175,2.085690
1772697815710838300,4.881838,-0.728861,-0.161424,2.321066
1772697815720887300,4.891887,-0.593067,-0.218873,2.299182
1772697815730935300,4.901935,-0.359820,-0.334017,2.197515
1772697815740984300,4.911984,-0.205010,-0.391725,1.967399
1772697815751032300,4.922032,-0.076458,-0.392508,1.625774
1772697815761081300,4.932081,0.114946,-0.362522,1.327743
1772697815771130400,4.942130,0.157095,-0.236797,1.190469
1772697815781178000,4.952178,0.202929,-0.025601,1.097004
1772697815791227400,4.962227,0.353396,0.250151,0.992364
1772697815801276200,4.972276,0.669707,0.394364,0.854643
1772697815811324400,4.982324,0.836826,0.409544,0.691033
1772697815821373200,4.992373,0.786078,0.381802,0.516565
