time,seconds_elapsed,x,y,z
1772702638730700300,3.008700,-0.070908,0.009404,-0.120833
1772702638740750300,3.018750,-0.068016,0.036092,-0.117014
1772702638750800100,3.028800,-0.041738,0.028793,-0.136603
1772702638760850200,3.038850,-0.011702,0.016150,-0.134677
1772702638770900200,3.048900,0.027780,-0.027179,-0.139764
1772702638780950300,3.058950,0.059514,-0.061522,-0.099723
1772702638790999300,3.068999,0.057681,-0.087397,-0.082059
1772702638801049300,3.079049,0.079724,-0.100387,-0.107115
1772702638811099400,3.089099,0.059843,-0.117565,-0.110569
1772702638821149200,3.099149,0.027103,-0.115038,-0.138532
1772702638831199200,3.109199,-0.019684,-0.144082,-0.116383
1772702638841249300,3.119249,-0.044155,-0.154512,-0.108870
1772702638851299000,3.129299,-0.051060,-0.135550,-0.080744
1772702638861348900,3.139349,-0.000318,-0.105250,-0.073369
1772702638871399000,3.149399,0.021678,-0.047015,-0.136338
1772702638881449000,3.159449,-0.008352,-0.035059,-0.198083
1772702638891497700,3.169498,-0.015859,-0.052006,-0.192807
1772702638901548000,3.179548,-0.012444,-0.057095,-0.170000
1772702638911598000,3.189598,-0.002906,-0.028831,-0.166964
1772702638921648000,3.199648,0.006022,0.002366,-0.165767
1772702638931698200,3.209698,-0.020977,-0.009249,-0.156651
1772702638941748000,3.219748,-0.071054,-0.019070,-0.128976
1772702638951798000,3.229798,-0.105215,-0.051033,-0.131609
1772702638961848000,3.239848,-0.099589,-0.025729,-0.161894
1772702638971898000,3.249898,-0.091116,-0.016360,-0.175748
1772702638981947000,3.259947,-0.041416,0.029219,-0.147591
1772702638991997000,3.269997,-0.011123,0.088826,-0.148545
1772702639002047000,3.280047,-0.032323,0.061760,-0.179350
1772702639012096800,3.290097,-0.055980,0.039930,-0.203825
1772702639022146800,3.300147,-0.027857,-0.022668,-0.195965
1772702639032197000,3.310197,-0.005168,-0.037255,-0.192041
1772702639042247200,3.320247,0.025072,-0.055556,-0.163664
1772702639052297000,3.330297,0.035624,-0.080665,-0.147625
1772702639062346000,3.340346,-0.001405,-0.103442,-0.146409
1772702639072396000,3.350396,-0.023716,-0.106942,-0.174954
1772702639082445800,3.360446,-0.003569,-0.062027,-0.192283
1772702639092496000,3.370496,0.048794,0.009579,-0.199025
