time,seconds_elapsed,x,y,z
1772702696216225300,4.001225,0.004895,0.002772,-0.002143
1772702696226275300,4.011275,0.002042,0.000023,-0.004119
1772702696236325400,4.021325,0.002360,-0.002733,-0.004211
1772702696246374400,4.031375,0.003187,-0.004498,0.000970
1772702696256424400,4.041425,0.000650,-0.000237,-0.000076
1772702696266474200,4.051474,0.000046,0.005770,-0.001530
1772702696276524300,4.061524,-0.002308,0.009163,-0.001961
1772702696286574300,4.071574,-0.001382,0.005147,0.000072
1772702696296624400,4.081624,-0.001681,-0.000068,-0.002806
1772702696306674200,4.091674,-0.003521,0.000451,-0.003180
1772702696316724200,4.101724,-0.002723,0.003141,-0.001538
1772702696326774300,4.111774,-0.002000,0.003737,-0.000493
1772702696336824300,4.121824,-0.004457,0.003785,-0.000919
1772702696346874000,4.131874,-0.004107,0.008509,-0.002891
1772702696356924400,4.141924,-0.004734,0.011061,-0.003137
1772702696366974500,4.151974,-0.004086,0.001502,-0.001721
1772702696377024500,4.162024,-0.003135,-0.001632,0.000374
1772702696387074300,4.172074,-0.002957,0.002543,-0.001313
1772702696397123300,4.182123,-0.002537,0.006672,0.001576
1772702696407173400,4.192173,-0.001222,0.012338,-0.001166
1772702696417223400,4.202223,-0.004765,0.013180,-0.002244
1772702696427273200,4.212273,-0.007590,0.008132,-0.000015
1772702696437323300,4.222323,-0.005549,0.005509,0.000656
1772702696447373300,4.232373,-0.009238,0.004824,-0.002270
1772702696457423400,4.242423,-0.009818,0.004388,-0.002947
1772702696467473200,4.252473,-0.011545,-0.002073,-0.003314
1772702696477523200,4.262523,-0.005405,-0.002117,-0.001665
1772702696487573500,4.272573,-0.006074,-0.003262,0.001083
1772702696497623600,4.282624,-0.006189,-0.000296,0.003374
1772702696507673300,4.292673,-0.008249,0.000003,0.004005
1772702696517723400,4.302723,-0.007047,-0.002913,0.003683
1772702696527773400,4.312773,-0.003736,-0.004582,0.006619
1772702696537823500,4.322823,-0.007998,0.001930,0.006714
1772702696547873300,4.332873,-0.007797,-0.002836,0.006150
1772702696557922300,4.342922,-0.006194,-0.003876,0.006508
1772702696567972400,4.352972,-0.006206,-0.003111,0.005229
1772702696578022100,4.363022,-0.006134,-0.007557,0.005003
1772702696588072200,4.373072,-0.008473,-0.013497,0.004812
1772702696598122200,4.383122,-0.007286,-0.014703,0.004202
1772702696608172500,4.393173,-0.005739,-0.013295,0.002119
1772702696618222300,4.403222,-0.001234,-0.000630,0.004285
1772702696628272400,4.413272,-0.000228,0.006428,0.004718
1772702696638322400,4.423323,-0.004737,0.003132,0.003863
1772702696648372500,4.433373,-0.001804,-0.000046,0.003278
1772702696658422300,4.443422,-0.004316,-0.001747,0.006452
1772702696668472300,4.453472,-0.002470,-0.013121,0.003675
1772702696678522400,4.463522,0.000329,-0.020208,0.003092
1772702696688572400,4.473573,-0.000017,-0.021571,0.004275
1772702696698622200,4.483622,0.002068,-0.023055,0.004933
1772702696708672300,4.493672,0.005167,-0.018540,0.003542
1772702696718722300,4.503722,0.002554,-0.010316,0.003890
1772702696728771300,4.513771,0.000978,-0.010370,0.000864
1772702696738821400,4.523821,0.003163,-0.015436,0.001727
1772702696748871400,4.533871,0.002734,-0.006357,0.001675
1772702696758921500,4.543921,0.004757,0.010642,0.002797
1772702696768971500,4.553971,0.004459,0.009039,0.001255
1772702696779021300,4.564021,0.006216,0.001027,0.001452
1772702696789071400,4.574071,0.005103,-0.006480,0.000605
1772702696799121400,4.584121,0.005192,-0.001525,-0.001545
1772702696809171500,4.594171,0.002134,0.003467,-0.001646
1772702696819221200,4.604221,0.002446,0.000083,-0.002748
1772702696829271300,4.614271,0.003010,-0.004197,-0.000650
1772702696839321300,4.624321,0.004440,0.001428,-0.003496
1772702696849371400,4.634371,0.003886,0.003759,-0.004729
1772702696859421200,4.644421,0.002575,0.001032,-0.003155
1772702696869471200,4.654471,0.001730,-0.001748,-0.000420
1772702696879520500,4.664521,0.000423,0.002588,-0.004155
1772702696889570300,4.674570,0.001300,-0.000731,-0.003253
1772702696899620400,4.684620,0.001022,0.000199,-0.002554
1772702696909670100,4.694670,0.001049,0.003431,-0.003412
1772702696919720200,4.704720,0.002903,-0.000619,-0.001789
1772702696929770000,4.714770,0.001461,-0.003815,-0.002447
1772702696939820000,4.724820,0.000251,-0.003376,-0.002695
1772702696949870000,4.734870,-0.002078,-0.002798,-0.003095
1772702696959920000,4.744920,-0.001509,-0.005291,0.001657
1772702696969970000,4.754970,-0.001192,-0.006158,-0.001830
1772702696980020000,4.765020,-0.001597,-0.006883,0.002518
1772702696990070000,4.775070,0.000001,-0.002355,0.000868
1772702697000120000,4.785120,-0.002360,-0.002322,0.002688
1772702697010169900,4.795170,-0.000348,-0.001796,-0.001290
1772702697020220200,4.805220,-0.000213,-0.003616,-0.000020
1772702697030270200,4.815270,0.001828,-0.005222,0.000573
1772702697040319200,4.825319,0.000634,-0.004245,0.001208
1772702697050369000,4.835369,0.002794,-0.001287,0.000528
1772702697060419000,4.845419,0.004418,0.012756,-0.001078
1772702697070469000,4.855469,0.001048,0.014142,0.000195
1772702697080519200,4.865519,0.003660,0.007545,0.002925
1772702697090569000,4.875569,0.001066,0.003316,0.003904
1772702697100619000,4.885619,-0.001859,0.003674,0.001627
1772702697110669000,4.895669,-0.003951,0.005894,-0.001697
1772702697120719000,4.905719,-0.002438,0.002432,0.001372
1772702697130769000,4.915769,-0.001922,-0.004007,0.000260
1772702697140819200,4.925819,-0.002829,0.002227,0.000108
1772702697150869200,4.935869,-0.005657,0.009243,-0.001683
1772702697160919300,4.945919,-0.005291,0.004216,-0.001319
1772702697170969000,4.955969,-0.002481,-0.005017,0.000876
1772702697181019100,4.966019,-0.002741,-0.003114,0.001848
1772702697191069200,4.976069,-0.006226,-0.003873,0.000574
1772702697201118000,4.986118,-0.002182,-0.004994,0.001878
1772702697211168000,4.996168,-0.003847,-0.005235,0.000813
1772702697221218000,5.006218,-0.000430,-0.008667,0.005650
