time,seconds_elapsed,x,y,z
1772697837285515300,4.002515,0.079889,-0.870892,-1.465059
1772697837295563300,4.012563,0.067498,-0.727298,-1.216803
1772697837305612300,4.022612,0.025378,-0.583796,-1.043736
1772697837315661300,4.032661,-0.012808,-0.462589,-0.781874
1772697837325709300,4.042709,-0.235769,-0.212895,-0.695344
1772697837335758300,4.052758,-0.338424,0.015792,-0.660459
1772697837345806300,4.062806,-0.347053,0.254274,-0.578213
1772697837355855000,4.072855,-0.351782,0.618506,-0.434932
1772697837365904400,4.082904,0.101381,1.129666,-0.330949
1772697837375952100,4.092952,1.179345,1.610421,-0.512690
1772697837386001400,4.103001,2.102926,2.106488,-0.767832
1772697837396050200,4.113050,2.395204,2.419510,-0.759974
1772697837406098400,4.123098,1.984887,2.428252,-0.556361
1772697837416147200,4.133147,1.308909,2.265192,-0.350636
1772697837426196200,4.143196,0.833827,2.036010,-0.116227
1772697837436244200,4.153244,0.245877,1.575429,0.158208
1772697837446293200,4.163293,-0.492957,1.182997,0.503718
1772697837456342300,4.173342,-0.993477,0.761620,0.841268
1772697837466390300,4.183390,-1.266442,0.314188,0.875665
1772697837476439300,4.193439,-1.253567,-0.160234,0.431025
1772697837486488300,4.203488,-1.462102,-0.408485,-0.219457
1772697837496536300,4.213536,-1.104907,-0.423079,-0.595588
1772697837506585300,4.223585,-0.484224,-0.314029,-0.306032
1772697837516634000,4.233634,-0.159311,-0.282358,0.266682
1772697837526682400,4.243682,-0.180540,-0.219331,0.707691
1772697837536731100,4.253731,0.054461,-0.276529,0.931422
1772697837546780400,4.263781,0.266915,-0.664763,0.740770
1772697837556828200,4.273828,0.249179,-1.007750,0.466585
1772697837566877400,4.283877,-0.059779,-1.323404,0.470388
1772697837576926200,4.293926,-0.400548,-1.481777,0.910613
1772697837586974500,4.303974,-0.904577,-1.391359,1.629815
1772697837597023200,4.314023,-1.541540,-0.812520,2.285087
1772697837607071200,4.324071,-1.691868,-0.268802,2.405291
1772697837617120300,4.334120,-1.449997,0.064064,2.232302
1772697837627169300,4.344169,-1.157272,0.307529,2.007576
1772697837637217300,4.354217,-0.678915,0.469245,1.777662
1772697837647266300,4.364266,-0.191723,0.551868,1.516243
1772697837657315300,4.374315,0.253997,0.701017,1.275597
1772697837667363000,4.384363,0.885841,0.902998,1.131074
1772697837677412400,4.394412,1.424143,1.040860,0.926008
1772697837687461400,4.404461,1.758486,1.071577,0.732693
1772697837697509400,4.414509,1.675652,0.970513,0.520836
1772697837707558100,4.424558,1.231565,0.764803,0.165430
1772697837717607200,4.434607,0.708898,0.397941,-0.256180
1772697837727655200,4.444655,0.283695,0.239135,-0.755038
1772697837737704200,4.454704,-0.012982,0.024536,-0.943522
1772697837747753500,4.464753,-0.216899,-0.121032,-0.676169
1772697837757801200,4.474801,-0.393015,-0.183191,-0.104785
1772697837767850200,4.484850,-0.649799,-0.025808,0.268506
1772697837777899300,4.494899,-0.783826,0.206819,0.316893
