time,seconds_elapsed,z,y,x
1772701801874063000,0.05906298828125,0.0243719182908535,-0.03670208901166916,-0.09683626145124435
1772701801884110800,0.06911083984375,0.026275545358657837,-0.02762017585337162,-0.06359921395778656
1772701801894160100,0.07916015625,0.029167206957936287,-0.020682109519839287,-0.03825204819440842
1772701801904209000,0.089208984375,0.03668797388672829,-0.013034575618803501,-0.02785133756697178
1772701801914258000,0.0992578125,0.035108450800180435,0.0015209312550723553,-0.0308119747787714
1772701801924307200,0.10930712890625,0.037870150059461594,0.017857294529676437,-0.04559598118066788
1772701801934355000,0.11935498046875,0.04252109304070473,0.03684217110276222,-0.07599835842847824
1772701801944404200,0.129404296875,0.04754647985100746,0.0500652976334095,-0.0967225506901741
1772701801954453000,0.139452880859375,0.05467629432678223,0.051662396639585495,-0.11314918845891953
1772701801964502000,0.149501953125,0.0564478300511837,0.05337880179286003,-0.12328438460826874
1772701801974550000,0.159550048828125,0.056659284979104996,0.04802931100130081,-0.1150517538189888
1772701801984599000,0.16959912109375,0.05263631418347359,0.04556402191519737,-0.09443995356559753
1772701801994648000,0.17964794921875,0.051300738006830215,0.03267965093255043,-0.0687423124909401
1772701802004697000,0.189697021484375,0.04591822251677513,0.04030987247824669,-0.05582278594374657
1772701802014745000,0.1997451171875,0.035894885659217834,0.0681108757853508,-0.04418663680553436
1772701802024794000,0.209794189453125,0.024227041751146317,0.10072554647922516,-0.05407468602061272
1772701802034843000,0.2198427734375,0.006343916058540344,0.13616450130939484,-0.07622073590755463
1772701802044892200,0.22989208984375,0.004352936986833811,0.15930204093456268,-0.10536610335111618
1772701802054940000,0.23993994140625,0.010874485597014427,0.19497054815292358,-0.1321260780096054
1772701802064989200,0.2499892578125,0.02792723849415779,0.2134089469909668,-0.14906884729862213
1772701802075038000,0.260037841796875,0.04274453595280647,0.2114483267068863,-0.15582501888275146
1772701802085087000,0.2700869140625,0.05445445328950882,0.17709355056285858,-0.15876807272434235
1772701802095135000,0.280135009765625,0.06215658038854599,0.13989372551441193,-0.13484303653240204
1772701802105184000,0.29018408203125,0.06137068197131157,0.0911480188369751,-0.10131916403770447
1772701802115233000,0.30023291015625,0.058642275631427765,0.031001059338450432,-0.07092130929231644
1772701802125282000,0.310281982421875,0.04857872053980827,0.012911271303892136,-0.04259752854704857
1772701802135330000,0.320330078125,0.025537850335240364,0.04224519059062004,-0.026459304615855217
1772701802145379000,0.330379150390625,0.008469118736684322,0.05235641449689865,-0.018222946673631668
1772701802155427800,0.340427734375,0.0031414648983627558,0.03327992558479309,-0.010822820477187634
1772701802165477000,0.35047705078125,0.02310425415635109,0.0034551850985735655,-0.010203635320067406
