time,seconds_elapsed,x,y,z
1772697856081674000,0.066674,-0.066979,-0.022910,-0.030495
1772697856091723300,0.076723,-0.026147,0.042245,-0.049443
1772697856101771000,0.086771,0.017860,0.045437,-0.084340
1772697856111820300,0.096820,0.027161,0.015586,-0.094407
1772697856121869000,0.106869,0.011436,-0.008517,-0.088445
1772697856131917000,0.116917,-0.009917,-0.012305,-0.068301
1772697856141966000,0.126966,-0.022281,-0.019095,-0.049113
1772697856152015000,0.137015,-0.029310,-0.038943,-0.049937
1772697856162064100,0.147064,-0.017479,-0.044938,-0.060265
1772697856172112100,0.157112,-0.002498,-0.012555,-0.073664
1772697856182161200,0.167161,0.020292,-0.008833,-0.085817
1772697856192210200,0.177210,0.030922,-0.020543,-0.079354
1772697856202258200,0.187258,0.032107,-0.017224,-0.071007
1772697856212307200,0.197307,0.021841,-0.007151,-0.078784
1772697856222356000,0.207356,0.004255,0.011783,-0.075247
1772697856232404200,0.217404,-0.001513,0.022130,-0.087843
1772697856242453000,0.227453,-0.024280,-0.012019,-0.124061
1772697856252502300,0.237502,-0.059640,-0.060872,-0.154527
1772697856262550000,0.247550,-0.095741,-0.127354,-0.183264
1772697856272599300,0.257599,-0.142739,-0.233111,-0.216735
1772697856282648000,0.267648,-0.204704,-0.349442,-0.234538
1772697856292696000,0.277696,-0.269481,-0.415707,-0.230184
1772697856302745000,0.287745,-0.304173,-0.372862,-0.207576
1772697856312794000,0.297794,-0.282308,-0.248677,-0.163660
1772697856322842000,0.307842,-0.213864,-0.116343,-0.119404
1772697856332891100,0.317891,-0.141023,-0.053987,-0.085148
1772697856342940200,0.327940,-0.065374,-0.068681,-0.062163
1772697856352989200,0.337989,0.000731,-0.080379,-0.047913
1772697856363037200,0.348037,0.034900,-0.059278,-0.058717
1772697856373086200,0.358086,0.057927,-0.009437,-0.077564
1772697856383135000,0.368135,0.059147,0.022845,-0.097192
1772697856393183200,0.378183,0.049380,0.030480,-0.097396
1772697856403232000,0.388232,0.028202,0.038018,-0.084402
1772697856413281300,0.398281,0.002754,0.052669,-0.065193
1772697856423329000,0.408329,-0.014458,0.052167,-0.055782
1772697856433378300,0.418378,-0.015038,0.037604,-0.038429
1772697856443427000,0.428427,-0.002367,0.005948,-0.023048
1772697856453475000,0.438475,0.032314,-0.027788,-0.023007
1772697856463524000,0.448524,0.077523,-0.048137,-0.025953
1772697856473573000,0.458573,0.135069,-0.075938,-0.049182
1772697856483621000,0.468621,0.204849,-0.101046,-0.092835
1772697856493670100,0.478670,0.279076,-0.109823,-0.132657
1772697856503719200,0.488719,0.337504,-0.137211,-0.147016
1772697856513767000,0.498767,0.367418,-0.193421,-0.138344
1772697856523816200,0.508816,0.375719,-0.231940,-0.119980
1772697856533865200,0.518865,0.353472,-0.249037,-0.101028
1772697856543914000,0.528914,0.308420,-0.237285,-0.078508
1772697856553962200,0.538962,0.271012,-0.189796,-0.064974
1772697856564011000,0.549011,0.248096,-0.116010,-0.068398
1772697856574060300,0.559060,0.256975,-0.048267,-0.092747
1772697856584108000,0.569108,0.252620,0.000870,-0.146511
1772697856594157300,0.579157,0.212861,-0.034495,-0.196077
1772697856604206000,0.589206,0.110323,-0.123009,-0.210867
1772697856614254000,0.599254,-0.050463,-0.260668,-0.190397
1772697856624303000,0.609303,-0.253821,-0.359261,-0.128865
1772697856634352000,0.619352,-0.460308,-0.436803,-0.042554
1772697856644400000,0.629400,-0.674181,-0.493748,0.045340
1772697856654449200,0.639449,-0.894841,-0.580612,0.133455
1772697856664498200,0.649498,-1.134779,-0.759589,0.207612
1772697856674547200,0.659547,-1.390213,-0.985541,0.252951
1772697856684595200,0.669595,-1.590688,-1.111481,0.263292
1772697856694644200,0.679644,-1.615767,-1.034687,0.248890
1772697856704693000,0.689693,-1.482154,-0.837124,0.176133
1772697856714741200,0.699741,-1.278961,-0.614626,0.066667
1772697856724790000,0.709790,-1.042350,-0.468382,-0.065369
1772697856734839300,0.719839,-0.782872,-0.436497,-0.138312
1772697856744887000,0.729887,-0.517100,-0.525205,-0.125921
1772697856754936300,0.739936,-0.231480,-0.609646,-0.137438
1772697856764985000,0.749985,0.012392,-0.726933,-0.113482
1772697856775033300,0.760033,0.196467,-0.796568,-0.083707
1772697856785082000,0.770082,0.312000,-0.746750,-0.068143
1772697856795131100,0.780131,0.370570,-0.645045,-0.057695
1772697856805179100,0.790179,0.362543,-0.524886,-0.049317
