time,seconds_elapsed,x,y,z
1772697858021071600,2.006072,-0.569731,-0.066836,-0.634330
1772697858031121000,2.016121,-0.535884,-0.255664,-0.690904
1772697858041168600,2.026169,-0.518199,-0.310134,-0.692294
1772697858051218000,2.036218,-0.499351,-0.421092,-0.605831
1772697858061266700,2.046267,-0.479384,-0.507991,-0.563121
1772697858071314700,2.056315,-0.452961,-0.561029,-0.523150
1772697858081363700,2.066364,-0.363235,-0.479846,-0.541962
1772697858091412700,2.076413,-0.261085,-0.514472,-0.631754
1772697858101460700,2.086461,-0.158664,-0.519747,-0.771043
1772697858111509800,2.096510,-0.152807,-0.522441,-0.873420
1772697858121558800,2.106559,-0.189327,-0.515682,-0.917822
1772697858131606800,2.116607,-0.262143,-0.464894,-0.970187
1772697858141655800,2.126656,-0.201857,-0.580586,-1.174220
1772697858151704800,2.136705,-0.308189,-0.625581,-1.225053
1772697858161753600,2.146754,-0.357880,-0.654716,-1.300873
1772697858171801900,2.156802,-0.366992,-0.669730,-1.489453
1772697858181850600,2.166851,-0.481907,-0.649869,-1.577487
1772697858191900000,2.176900,-0.733219,-0.546346,-1.522438
1772697858201947600,2.186948,-0.826351,-0.500194,-1.502460
1772697858211996700,2.196997,-0.868965,-0.521020,-1.500412
1772697858222045700,2.207046,-0.963591,-0.542357,-1.251914
1772697858232093700,2.217094,-1.011511,-0.544154,-0.909074
1772697858242142700,2.227143,-1.015874,-0.578991,-0.971225
1772697858252191700,2.237192,-1.014322,-0.534838,-0.909537
1772697858262239700,2.247240,-0.859260,-0.569781,-0.826539
1772697858272288800,2.257289,-0.681496,-0.665795,-0.774306
1772697858282337800,2.267338,-0.620758,-0.643475,-0.556624
1772697858292386800,2.277387,-0.560014,-0.598301,-0.688360
1772697858302434600,2.287435,-0.405795,-0.630171,-0.823676
1772697858312483800,2.297484,-0.357482,-0.709871,-0.911318
1772697858322532600,2.307533,-0.266035,-0.744055,-1.084547
1772697858332580900,2.317581,-0.133186,-0.819219,-1.117290
1772697858342629600,2.327630,0.383444,-0.860643,-1.185465
1772697858352678700,2.337679,1.263460,-0.628951,-1.395042
1772697858362726700,2.347727,2.617387,0.116568,-1.664116
1772697858372775700,2.357776,3.669997,0.797526,-1.411636
1772697858382824700,2.367825,4.222121,1.012180,-0.739992
1772697858392872700,2.377873,4.289426,0.576282,0.079937
1772697858402921700,2.387922,4.009083,-0.059963,0.879593
1772697858412970800,2.397971,2.775987,-0.692448,1.456877
1772697858423018800,2.408019,1.287670,-1.020993,1.658928
1772697858433067800,2.418068,0.465267,-0.781719,1.317508
1772697858443116500,2.428116,0.131482,-0.302833,0.985518
1772697858453165800,2.438166,0.433769,-0.036543,0.888901
1772697858463213600,2.448214,0.303176,-0.034985,0.876342
1772697858473262800,2.458263,-0.090758,-0.117168,0.747900
1772697858483311600,2.468312,-0.357389,-0.160084,0.415504
1772697858493359900,2.478360,-0.407069,-0.323481,-0.046848
1772697858503408600,2.488409,-0.388817,-0.342462,-0.417982
1772697858513457700,2.498458,-0.202544,-0.284470,-0.529340
1772697858523505700,2.508506,-0.029183,-0.312323,-0.166682
1772697858533554700,2.518555,-0.180601,-0.181004,0.299195
1772697858543603700,2.528604,-0.349888,0.026666,0.618562
1772697858553651700,2.538652,-0.353944,0.083409,0.664303
1772697858563700700,2.548701,-0.324572,-0.011067,0.763484
1772697858573749800,2.558750,-0.341693,-0.031212,0.951124
1772697858583798500,2.568799,-0.210704,0.157848,1.049884
1772697858593846800,2.578847,-0.083825,0.313101,1.056901
1772697858603895600,2.588896,-0.068466,0.208514,1.079736
1772697858613944800,2.598945,-0.010567,0.068576,1.079205
1772697858623992600,2.608993,-0.006309,-0.048260,1.076961
1772697858634041900,2.619042,0.023896,-0.207912,0.958513
1772697858644090600,2.629091,0.155438,-0.334287,0.891482
1772697858654139000,2.639139,0.170292,-0.317926,0.940554
1772697858664187600,2.649188,0.217572,-0.237923,1.001547
1772697858674236700,2.659237,0.274204,-0.235032,0.982015
1772697858684284700,2.669285,0.275297,-0.134796,0.955386
1772697858694333700,2.679334,0.344470,0.002449,0.915861
1772697858704382700,2.689383,0.398850,0.102141,0.789545
1772697858714431700,2.699432,0.552363,0.242625,0.747762
1772697858724479700,2.709480,0.687073,0.311583,0.748141
1772697858734528800,2.719529,0.675544,0.415722,0.615153
1772697858744577500,2.729578,0.628321,0.464700,0.395736
1772697858754625800,2.739626,0.542107,0.534635,0.272225
1772697858764674600,2.749675,0.440108,0.592829,0.181729
1772697858774723800,2.759724,0.318192,0.614527,0.122156
1772697858784771600,2.769771,0.255920,0.545222,0.101983
1772697858794820900,2.779821,0.255384,0.429936,0.057226
1772697858804869600,2.789870,0.198718,0.285626,0.097882
1772697858814918000,2.799918,0.125637,0.229197,0.136641
1772697858824966700,2.809967,0.118799,0.198069,0.166628
1772697858835015700,2.820016,-0.000614,0.164297,0.193379
1772697858845063700,2.830064,-0.212851,0.267682,0.319611
1772697858855112700,2.840113,-0.428218,0.333073,0.373508
1772697858865161700,2.850162,-0.589213,0.370652,0.367223
1772697858875210800,2.860211,-0.690089,0.404551,0.444709
1772697858885258800,2.870259,-0.731607,0.436813,0.533772
1772697858895307800,2.880308,-0.756595,0.457460,0.572819
1772697858905356500,2.890356,-0.643257,0.493346,0.625302
1772697858915404800,2.900405,-0.607103,0.477698,0.706216
1772697858925453600,2.910454,-0.606568,0.468803,0.741059
1772697858935502800,2.920503,-0.607423,0.476162,0.771392
1772697858945550600,2.930551,-0.573174,0.502855,0.730286
1772697858955600000,2.940600,-0.509617,0.547423,0.630999
1772697858965648600,2.950649,-0.528701,0.616282,0.539772
1772697858975696000,2.960696,-0.462791,0.646482,0.439149
1772697858985745000,2.970745,-0.425552,0.659812,0.309816
1772697858995794000,2.980794,-0.403484,0.705080,0.094123
1772697859005843000,2.990843,-0.314748,0.660979,-0.108165
1772697859015891000,3.000891,-0.451267,0.616723,-0.201836
1772697859025940000,3.010940,-0.380969,0.466323,-0.436776
1772697859035988700,3.020989,-0.363965,0.361609,-0.588187
1772697859046037000,3.031037,-0.298430,0.194475,-0.771804
1772697859056085800,3.041086,-0.344561,0.039586,-0.967041
1772697859066135000,3.051135,-0.354481,-0.133852,-1.022744
1772697859076182800,3.061183,-0.445531,-0.202885,-1.095686
1772697859086232000,3.071232,-0.523936,-0.249728,-1.204086
1772697859096280800,3.081281,-0.712186,-0.346047,-1.224005
1772697859106329000,3.091329,-0.749115,-0.455597,-1.260638
1772697859116377900,3.101378,-0.795436,-0.528358,-1.259431
1772697859126427000,3.111427,-0.770181,-0.565362,-1.249811
1772697859136476000,3.121476,-0.769262,-0.599762,-1.215471
1772697859146524000,3.131524,-0.651959,-0.635831,-1.201621
1772697859156573000,3.141573,-0.593814,-0.729927,-1.197736
1772697859166622000,3.151622,-0.568227,-0.791653,-1.258104
1772697859176670000,3.161670,-0.591040,-0.755260,-1.219986
1772697859186719000,3.171719,-0.640509,-0.723022,-1.287561
1772697859196767700,3.181768,-0.795246,-0.577042,-1.325054
1772697859206816000,3.191816,-0.974884,-0.306190,-1.369386
1772697859216864800,3.201865,-1.086278,-0.170644,-1.363356
1772697859226914000,3.211914,-1.153006,-0.012108,-1.314001
1772697859236961800,3.221962,-1.221057,0.160655,-1.308186
1772697859247011000,3.232011,-1.213577,0.277843,-1.293955
1772697859257059800,3.242060,-1.251008,0.331863,-1.223721
1772697859267108900,3.252109,-1.201493,0.460038,-1.234449
1772697859277156900,3.262157,-1.217924,0.553583,-1.239012
1772697859287206000,3.272206,-1.268331,0.577992,-1.230262
1772697859297255000,3.282255,-1.283768,0.623176,-1.192004
1772697859307303000,3.292303,-1.289797,0.648910,-1.107707
1772697859317352000,3.302352,-1.274059,0.746669,-1.064266
1772697859327401000,3.312401,-1.225745,0.854736,-1.049253
1772697859337449000,3.322449,-1.198507,0.992625,-0.927159
1772697859347498000,3.332498,-0.633289,1.470181,-0.857886
1772697859357546800,3.342547,0.571707,2.251424,-1.151336
1772697859367595000,3.352595,1.828949,2.810004,-1.402659
1772697859377643800,3.362644,2.501482,3.145369,-1.209454
1772697859387693000,3.372693,2.557715,3.046712,-0.614603
1772697859397740800,3.382741,2.090326,2.586961,0.307716
1772697859407789800,3.392790,1.573605,1.877431,1.224796
1772697859417838800,3.402839,1.373432,0.516383,1.216601
1772697859427887900,3.412888,1.169635,-0.934480,0.795292
1772697859437935900,3.422936,0.486811,-1.057447,0.731104
1772697859447985000,3.432985,-0.291039,0.014088,0.864416
1772697859458034000,3.443034,-0.446493,0.944947,1.047650
1772697859468082000,3.453082,0.002333,1.288659,1.036531
1772697859478131000,3.463131,0.138355,0.888679,0.913360
1772697859488180000,3.473180,0.272459,0.224724,1.138488
1772697859498227700,3.483228,0.781001,-0.006905,0.825742
1772697859508277000,3.493277,0.982687,-0.377463,0.336709
1772697859518325800,3.503326,1.069147,-0.712283,0.278454
1772697859528374000,3.513374,0.995271,-0.821795,0.534777
1772697859538422800,3.523423,0.789758,-0.580376,0.741314
1772697859548471800,3.533472,0.686236,-0.268092,0.864068
1772697859558520800,3.543521,0.484768,-0.300701,1.000599
1772697859568568800,3.553569,0.341879,-0.477780,1.063937
1772697859578617900,3.563618,0.223723,-0.562436,1.112632
1772697859588667000,3.573667,0.052346,-0.561792,1.166188
1772697859598715000,3.583715,-0.083856,-0.508233,1.233116
1772697859608764000,3.593764,-0.050037,-0.550656,1.260143
