time,seconds_elapsed,x,y,z
1772697885348684300,4.003684,-0.072001,-0.262513,0.127269
1772697885358733300,4.013733,-0.061575,-0.325176,0.137957
1772697885368781300,4.023781,-0.058790,-0.384356,0.134682
1772697885378830000,4.033830,-0.078099,-0.423101,0.127193
1772697885388879400,4.043879,-0.110168,-0.448933,0.121249
1772697885398928400,4.053928,-0.142281,-0.449264,0.118055
1772697885408976400,4.063976,-0.167201,-0.438360,0.118532
1772697885419025400,4.074025,-0.190435,-0.402488,0.120860
1772697885429074200,4.084074,-0.204626,-0.366372,0.129469
1772697885439122200,4.094122,-0.212740,-0.323460,0.136178
1772697885449171200,4.104171,-0.212251,-0.280636,0.142401
1772697885459220500,4.114220,-0.224811,-0.238964,0.151404
1772697885469269200,4.124269,-0.232680,-0.199065,0.167686
1772697885479317500,4.134317,-0.237077,-0.160172,0.177622
1772697885489366300,4.144366,-0.233702,-0.128118,0.181602
1772697885499415300,4.154415,-0.236060,-0.091740,0.185253
1772697885509464300,4.164464,-0.234883,-0.072751,0.187653
1772697885519512300,4.174512,-0.228106,-0.056024,0.191216
1772697885529561300,4.184561,-0.223562,-0.062577,0.197193
1772697885539610400,4.194610,-0.218069,-0.074564,0.190576
1772697885549659100,4.204659,-0.206406,-0.080225,0.188171
1772697885559707400,4.214707,-0.205376,-0.080127,0.184889
1772697885569756200,4.224756,-0.198994,-0.079661,0.191415
1772697885579805400,4.234805,-0.198739,-0.082281,0.208860
1772697885589853200,4.244853,-0.202692,-0.091050,0.229349
1772697885599902500,4.254902,-0.213124,-0.087511,0.255652
1772697885609951200,4.264951,-0.232557,-0.099352,0.286462
1772697885620000300,4.275000,-0.253849,-0.109712,0.309509
1772697885630048300,4.285048,-0.274251,-0.116593,0.326230
1772697885640097300,4.295097,-0.285310,-0.117853,0.338644
1772697885650146300,4.305146,-0.296006,-0.140642,0.344864
1772697885660195300,4.315195,-0.295952,-0.173697,0.339767
1772697885670243300,4.325243,-0.290594,-0.214569,0.345249
1772697885680292400,4.335292,-0.292719,-0.240494,0.361445
1772697885690341000,4.345341,-0.304130,-0.257058,0.379460
1772697885700390400,4.355390,-0.321085,-0.276121,0.402748
1772697885710438100,4.365438,-0.328003,-0.302745,0.420201
1772697885720487400,4.375487,-0.328376,-0.339796,0.425782
1772697885730536200,4.385536,-0.318097,-0.364719,0.428269
1772697885740585200,4.395585,-0.309620,-0.385172,0.418618
1772697885750633200,4.405633,-0.291348,-0.403015,0.408608
1772697885760682200,4.415682,-0.276724,-0.417682,0.399907
1772697885770731300,4.425731,-0.260837,-0.418775,0.396321
1772697885780780300,4.435780,-0.254435,-0.422942,0.399285
1772697885790828300,4.445828,-0.251662,-0.429660,0.405995
1772697885800877300,4.455877,-0.255926,-0.430528,0.418507
1772697885810926000,4.465926,-0.264130,-0.416304,0.431296
1772697885820974300,4.475974,-0.279667,-0.402469,0.446185
1772697885831023000,4.486023,-0.292584,-0.393060,0.466586
1772697885841072400,4.496072,-0.310309,-0.404343,0.483858
1772697885851121400,4.506121,-0.317578,-0.432400,0.505784
1772697885861169400,4.516169,-0.324134,-0.461824,0.525138
1772697885871218200,4.526218,-0.334285,-0.481583,0.540952
1772697885881267200,4.536267,-0.337031,-0.497053,0.550150
1772697885891316500,4.546316,-0.337787,-0.496265,0.571499
1772697885901364200,4.556364,-0.338539,-0.499036,0.596860
1772697885911413500,4.566414,-0.341249,-0.489705,0.634926
1772697885921462300,4.576462,-0.350154,-0.481347,0.648629
1772697885931511300,4.586511,-0.358315,-0.459995,0.675294
1772697885941559300,4.596559,-0.355628,-0.442328,0.700625
1772697885951608300,4.606608,-0.344644,-0.424628,0.713897
1772697885961657300,4.616657,-0.309086,-0.447940,0.730881
1772697885971705000,4.626705,-0.290047,-0.462828,0.745124
1772697885981754400,4.636754,-0.285171,-0.468392,0.751799
1772697885991803400,4.646803,-0.290260,-0.455863,0.763812
1772697886001852200,4.656852,-0.308602,-0.423060,0.790414
1772697886011900200,4.666900,-0.322356,-0.381759,0.816657
1772697886021949200,4.676949,-0.329997,-0.344916,0.839362
1772697886031998200,4.686998,-0.335653,-0.313807,0.853270
1772697886042047200,4.697047,-0.343396,-0.282986,0.861362
1772697886052095200,4.707095,-0.339381,-0.252731,0.859205
1772697886062144300,4.717144,-0.335096,-0.236555,0.852835
1772697886072193300,4.727193,-0.322760,-0.243483,0.850918
1772697886082242300,4.737242,-0.327122,-0.235386,0.851393
1772697886092290000,4.747290,-0.328213,-0.210599,0.863463
1772697886102339300,4.757339,-0.336376,-0.174745,0.875176
1772697886112388400,4.767388,-0.326452,-0.133798,0.886144
1772697886122437000,4.777437,-0.296512,-0.109101,0.883456
1772697886132485400,4.787485,-0.258411,-0.042699,0.887580
1772697886142534100,4.797534,-0.237160,0.081685,0.892625
1772697886152583400,4.807583,-0.263805,0.323388,0.875115
1772697886162631200,4.817631,-0.261653,0.626052,0.882242
1772697886172680400,4.827680,-0.260923,0.791240,0.889340
1772697886182729200,4.837729,-0.267254,0.744547,0.867350
1772697886192778200,4.847778,-0.263798,0.600141,0.839808
1772697886202826200,4.857826,-0.256031,0.383817,0.791261
1772697886212875300,4.867875,-0.227698,0.095495,0.713344
1772697886222924300,4.877924,-0.170297,-0.264806,0.594119
1772697886232973300,4.887973,-0.121178,-0.555624,0.476523
1772697886243021300,4.898021,-0.131325,-0.794247,0.399562
1772697886253070300,4.908070,-0.116203,-0.951158,0.337867
1772697886263119000,4.918119,-0.054339,-0.988275,0.300478
1772697886273168400,4.928168,0.009431,-0.921534,0.277755
1772697886283216100,4.938216,0.039278,-0.787608,0.283931
1772697886293265400,4.948265,0.020200,-0.589992,0.288643
1772697886303314200,4.958314,-0.051544,-0.352231,0.284071
1772697886313363200,4.968363,-0.162577,-0.112746,0.258592
1772697886323411200,4.978411,-0.257892,0.174054,0.223512
1772697886333460200,4.988460,-0.335935,0.442978,0.179662
1772697886343509200,4.998509,-0.386490,0.618443,0.130414
1772697886353557200,5.008557,-0.377351,0.718335,0.058436
1772697886363606300,5.018606,-0.306702,0.763803,-0.029173
1772697886373655300,5.028655,-0.170913,0.751665,-0.106233
1772697886383704000,5.038704,0.018862,0.643457,-0.155645
1772697886393752300,5.048752,0.224605,0.455774,-0.168204
1772697886403801000,5.058801,0.395117,0.304233,-0.155547
1772697886413850400,5.068850,0.513983,0.226667,-0.159680
1772697886423899100,5.078899,0.589373,0.168269,-0.164351
1772697886433947400,5.088948,0.638642,0.120227,-0.170957
1772697886443996200,5.098996,0.686448,0.070668,-0.178774
1772697886454045200,5.109045,0.727929,0.022624,-0.166337
1772697886464094200,5.119094,0.771145,-0.007614,-0.150254
1772697886474142200,5.129142,0.786291,-0.014217,-0.136739
1772697886484191200,5.139191,0.782776,-0.015244,-0.119509
1772697886494240300,5.149240,0.762716,-0.040529,-0.100324
1772697886504289300,5.159289,0.725363,-0.051789,-0.087375
1772697886514337300,5.169337,0.694403,-0.055151,-0.079887
1772697886524386000,5.179386,0.667479,-0.029379,-0.087595
1772697886534435300,5.189435,0.663205,0.019864,-0.112825
