time,seconds_elapsed,z,y,x
1772702131559451600,0.06145166015625,-0.00003302319601061754,-0.0005262406193651259,-0.0020716730505228043
1772702131569500700,0.071500732421875,-0.0010902981739491224,0.009434781037271023,0.0007190534961409867
1772702131579550700,0.08155078125,-0.0033188313245773315,0.007180148735642433,-0.0031364047899842262
1772702131589600500,0.0916005859375,-0.0036165728233754635,0.0055060856975615025,0.00205223192460835
1772702131599649800,0.10164990234375,-0.0041436124593019485,0.00905341561883688,-0.0015313175972551107
1772702131609699800,0.111699951171875,-0.0036818201187998056,0.006875482853502035,-0.001603755634278059
1772702131619748600,0.12174853515625,-0.000041545314161339775,0.00891040451824665,-0.0009558085002936423
1772702131629798700,0.131798583984375,-0.0018040252616629004,0.004756139125674963,-0.0030895331874489784
1772702131639847700,0.14184765625,-0.00009480853623244911,0.00866406224668026,-0.0012492889072746038
1772702131649897500,0.1518974609375,-0.0016255935188382864,0.005518602207303047,-0.0011720572365447879
1772702131659946800,0.16194677734375,0.00016538229829166085,0.007199056912213564,-0.0007126618875190616
1772702131669996800,0.171996826171875,-0.0023289343807846308,0.008363923989236355,-0.0003451456723269075
1772702131680045600,0.182045654296875,-0.004448011517524719,0.006944458931684494,0.00236275652423501
1772702131690095600,0.192095703125,-0.0016450346447527409,0.005945506971329451,0.000023968450477696024
1772702131700144600,0.20214453125,-0.002161954063922167,0.006084257736802101,-0.0016652746126055717
1772702131710194700,0.212194580078125,0.001427987008355558,0.007809187285602093,0.002001631772145629
1772702131720243700,0.22224365234375,-0.0016732640797272325,0.00754979532212019,-0.0001371527905575931
1772702131730293800,0.232293701171875,-0.0012711267918348312,0.009741577319800854,-0.0008649947121739388
1772702131740342500,0.242342529296875,-0.0011877698125317693,0.009230515919625759,0.0005233111442066729
1772702131750392600,0.252392578125,-0.0009448895580135286,0.007836883887648582,-0.002549444092437625
1772702131760442600,0.262442626953125,-0.0009440905996598303,0.008234494365751743,-0.00007323692989302799
1772702131770491600,0.27249169921875,0.0008719189208932221,0.006031260825693607,0.001386175281368196
1772702131780541700,0.282541748046875,-0.000556334329303354,0.009001484140753746,-0.001261805766262114
1772702131790590700,0.2925908203125,0.0008825715631246567,0.006881874520331621,-0.0012207929976284504
1772702131800640500,0.302640625,0.000014381069377122913,0.008927182294428349,0.0007281082216650248
1772702131810689800,0.312689697265625,-0.0011379687348380685,0.008808671496808529,-0.0017235978739336133
1772702131820739800,0.32273974609375,-0.0005640574963763356,0.0075966669246554375,-0.0005014732014387846
1772702131830788600,0.33278857421875,-0.0028724854346364737,0.006415288895368576,-0.00006391586794052273
1772702131840838700,0.342838623046875,-0.0006125270738266408,0.007018494885414839,-0.003710316028445959
1772702131850887700,0.3528876953125,-0.0013422331539914012,0.007002515718340874,-0.0013699301052838564
1772702131860937500,0.3629375,-0.00036964676110073924,0.005898369010537863,0.0010793792316690087
1772702131870986800,0.37298681640625,0.0003789678157772869,0.007995608262717724,0.0007094661123119295
1772702131881036800,0.383036865234375,-0.0002639192680362612,0.0059929112903773785,0.002552107209339738
1772702131891085600,0.39308544921875,-0.000032490566809428856,0.007227818947285414,-0.002011485630646348
1772702131901135600,0.403135498046875,-0.0007118629291653633,0.0068120998330414295,-0.0014969628537073731
1772702131911184600,0.4131845703125,-0.002671416848897934,0.006590258330106735,-0.0015305186389014125
1772702131921234700,0.423234619140625,-0.0016684704460203648,0.007896272465586662,-0.0012383698485791683
1772702131931283700,0.43328369140625,-0.0024410535115748644,0.008469118736684322,-0.00011451592581579462
1772702131941333800,0.443333740234375,0.000297475082334131,0.006976416800171137,0.0014612764352932572
1772702131951383600,0.453383544921875,-0.0001400822657160461,0.007311708759516478,0.0007909588166512549
1772702131961432600,0.4634326171875,0.00037816885742358863,0.008866994641721249,-0.00058323226403445
1772702131971483000,0.47348291015625,-0.0002263686910737306,0.00812104344367981,0.0009462211164645851
1772702131981531600,0.48353173828125,-0.0025561018846929073,0.007890946231782436,-0.003632818115875125
1772702131991581700,0.493581787109375,-0.0026109630707651377,0.008392686024308205,-0.0020903151016682386
1772702132001630500,0.50363037109375,-0.002058357233181596,0.007463775109499693,0.0004138552176300436
1772702132011680500,0.513680419921875,0.00023675501870457083,0.007234210614115,-0.0000021305288555595325
1772702132021729800,0.523729736328125,-0.0009885653853416443,0.00890747457742691,-0.001960885478183627
1772702132031779800,0.53377978515625,-0.0001483380765421316,0.007694138679653406,-0.0003736414946615696
1772702132041828600,0.54382861328125,-0.003234142903238535,0.00896686315536499,-0.0018977685831487179
1772702132051878700,0.553878662109375,-0.0021848573815077543,0.007603857666254044,0.0008380967774428427
1772702132061927700,0.563927734375,-0.00253399764187634,0.006222475785762072,0.0006777744856663048
1772702132071977700,0.573977783203125,-0.002438656520098448,0.008708802983164787,-0.00264851376414299
1772702132082026800,0.58402685546875,-0.0020775320008397102,0.0073388731107115746,0.00008948221511673182
1772702132092076800,0.594076904296875,-0.002326271263882518,0.006906642112880945,0.0004727110790554434
1772702132102125600,0.60412548828125,-0.0005291700945235789,0.008466188795864582,0.0015243934467434883
1772702132112175600,0.614175537109375,0.000016245283404714428,0.009790845215320587,-0.000892691605258733
1772702132122225700,0.6242255859375,-0.0012037487467750907,0.005810484755784273,-0.00008788431296125054
1772702132132274700,0.634274658203125,0.0002878876985050738,0.005272259935736656,-0.00030173614504747093
1772702132142324700,0.64432470703125,-0.0007097324123606086,0.006376939360052347,-0.00047936898772604764
1772702132152373500,0.65437353515625,-0.0020149475894868374,0.006795854307711124,-0.0004617921367753297
1772702132162423600,0.664423583984375,-0.0009153284481726587,0.006287723314017057,0.0004370247188489884
1772702132172472800,0.674472900390625,-0.000996821210719645,0.006106628105044365,0.0012072109384462237
1772702132182523000,0.68452294921875,0.0007731156656518579,0.0068051754496991634,-0.0017411747248843312
1772702132192571600,0.694571533203125,-0.003961984533816576,0.005524727515876293,0.0006250438746064901
1772702132202621700,0.70462158203125,-0.0015243934467434883,0.00657614367082715,0.0014833806781098247
1772702132212670500,0.71467041015625,-0.0008684568456374109,0.009638246148824692,-0.0010410296963527799
1772702132222720500,0.724720458984375,-0.00009640643111197278,0.007511445786803961,-0.0007664577569812536
1772702132232769800,0.734769775390625,-0.0015952334506437182,0.007250189781188965,-0.0010420948965474963
1772702132242819600,0.744819580078125,-0.00045593318645842373,0.007842476479709148,0.0001597896625753492
1772702132252868600,0.75486865234375,0.0022889869287610054,0.00583764910697937,0.0006988134700804949
1772702132262918700,0.764918701171875,-0.0023347933311015368,0.008522648364305496,-0.00012836436508223414
1772702132272967700,0.7749677734375,-0.001282045734114945,0.008611331693828106,-0.0006791060441173613
1772702132283017700,0.785017822265625,-0.0034906051587313414,0.00723607512190938,-0.0015600797487422824
1772702132293067800,0.79506787109375,-0.0010695254895836115,0.00815087091177702,-0.0009339706157334149
1772702132303116500,0.805116455078125,-0.0021915151737630367,0.007725563831627369,0.0009648632840253413
1772702132313166600,0.81516650390625,-0.0018439727136865258,0.009973538108170033,-0.00020666129421442747
1772702132323215600,0.825215576171875,-0.00216568261384964,0.010289388708770275,-0.002758768619969487
1772702132333265700,0.835265625,-0.0009318400407209992,0.00726323900744319,-0.003320961957797408
1772702132343314700,0.845314697265625,-0.0014106763992458582,0.006363889668136835,0.00032144354190677404
1772702132353364700,0.85536474609375,-0.0018698053900152445,0.006988134700804949,-0.003608316881582141
1772702132363413500,0.86541357421875,-0.0008335694437846541,0.006405701395124197,0.00086872314568609
1772702132373463600,0.875463623046875,0.002469815546646714,0.008594286628067493,-0.00014194648247212172
1772702132383512800,0.885512939453125,0.0007307713967747986,0.0073194317519664764,-0.0019560917280614376
1772702132393562600,0.895562744140625,-0.00185063062235713,0.004312456585466862,0.0005994775565341115
1772702132403611600,0.905611572265625,-0.002424009144306183,0.006897853687405586,-0.0023031015880405903
1772702132413661700,0.91566162109375,-0.0019771307706832886,0.009696835651993752,0.0009925601771101356
1772702132423710500,0.92571044921875,0.0011973571963608265,0.006551376078277826,-0.0003837615076918155
1772702132433760800,0.9357607421875,0.001567802974022925,0.005020058713853359,0.003894340479746461
1772702132443809800,0.945809814453125,-0.0016711335629224777,0.005936452187597752,-0.0006551376427523792
1772702132453859600,0.955859619140625,-0.00028868665685877204,0.009366869926452637,0.0009065400226972997
1772702132463908600,0.96590869140625,-0.000931041082367301,0.010994860902428627,-0.0010626012226566672
1772702132473958700,0.975958740234375,0.0015640745405107737,0.00824727676808834,0.0024429175537079573
1772702132484008400,0.986008544921875,-0.001547030289657414,0.007714645005762577,0.0002825613773893565
1772702132494057700,0.9960576171875,-0.0016974988393485546,0.007808654569089413,-0.0011688614031299949
1772702132504107800,1.006107666015625,-0.0008729841792955995,0.008874718099832535,-0.0010516822803765535
1772702132514156500,1.016156494140625,-0.0006788397440686822,0.0065559037029743195,0.00032863407977856696
1772702132524206600,1.02620654296875,0.0005030711181461811,0.008100270293653011,-0.00004713794987765141
1772702132534255600,1.036255615234375,-0.0007182545377872884,0.0076062544248998165,0.00033449303009547293
1772702132544306000,1.046305908203125,-0.00250576832331717,0.007180148735642433,-0.0013813816476613283
1772702132554354700,1.056354736328125,0.00030599720776081085,0.006310093682259321,-0.0015361113473773003
1772702132564404700,1.06640478515625,-0.000011451592399680521,0.00896926037967205,-0.0005083974683657289
1772702132574453800,1.076453857421875,-0.0016964336391538382,0.00968378596007824,-0.0009110674145631492
1772702132584503800,1.08650390625,-0.0018777948571369052,0.007730357814580202,-0.00264851376414299
1772702132594552800,1.096552734375,0.0013142699608579278,0.007149522192776203,0.0007041397620923817
1772702132604603000,1.106602783203125,-0.0013949638232588768,0.00854635052382946,0.0020221380982548
1772702132614651600,1.116651611328125,-0.0015643407823517919,0.007926632650196552,-0.0007709851488471031
1772702132624701700,1.12670166015625,0.0004956142511218786,0.009169263765215874,-0.0004090615548193455
1772702132634750700,1.136750732421875,-0.002495914464816451,0.009012136608362198,-0.0006053365068510175
1772702132644801000,1.146801025390625,0.001517735538072884,0.0068152956664562225,0.0012756541837006807
1772702132654849800,1.156849853515625,-0.0015188007382676005,0.0057652113027870655,-0.00022796659322921187
1772702132664899800,1.16689990234375,-0.003493002150207758,0.007624896243214607,-0.0018261295044794679
1772702132674950000,1.176949951171875,0.0004522047529462725,0.005376123357564211,0.0005882922559976578
1772702132684998700,1.18699853515625,-0.001317998394370079,0.007631554268300533,-0.002430667169392109
1772702132695048700,1.197048583984375,-0.0013875069562345743,0.005849633365869522,-0.0006759102689102292
1772702132705097700,1.20709765625,-0.0009448895580135286,0.007970308884978294,-0.0022980417124927044
1772702132715147800,1.217147705078125,0.0003755057114176452,0.007309045642614365,-0.0009811085183173418
1772702132725196800,1.22719677734375,-0.0006937534781172872,0.008195078931748867,0.0014181332662701607
1772702132735246800,1.237246826171875,-0.0010266485624015331,0.008529040031135082,-0.002612028270959854
1772702132745296000,1.2472958984375,-0.001883121207356453,0.006593986880034208,0.0012743226252496243
1772702132755346000,1.257345947265625,-0.0021499700378626585,0.008857673965394497,0.00038242992013692856
1772702132765394700,1.267394775390625,-0.005576126743108034,0.007669903803616762,-0.0019321233266964555
1772702132775444700,1.27744482421875,-0.0019622170366346836,0.008213188499212265,-0.0015598133904859424
1772702132785493800,1.28749365234375,-0.0022623552940785885,0.007469367701560259,0.00202320353128016
1772702132795543600,1.29754345703125,-0.0019137475173920393,0.006393184419721365,-0.0010133327450603247
1772702132805592800,1.3075927734375,-0.0009526127250865102,0.006047506351023912,-0.002088717184960842
1772702132815643000,1.317642822265625,-0.0007297061383724213,0.008411860093474388,-0.0010964233661070466
1772702132825691600,1.327691650390625,0.00028762139845639467,0.008283762261271477,0.002291117561981082
1772702132835741700,1.33774169921875,-0.0035654399544000626,0.006141782272607088,-0.0000500674286740832
1772702132845791000,1.347791015625,-0.0041558630764484406,0.009890181012451649,0.0006173207075335085
1772702132855840800,1.3578408203125,-0.004577441141009331,0.006119411438703537,0.0022184131667017937
1772702132865889800,1.367889892578125,-0.002779008587822318,0.010659568943083286,-0.000964064325671643
1772702132875939800,1.37793994140625,-0.00012889699428342283,0.005957757588475943,-0.0002942793071269989
1772702132885990000,1.387989990234375,0.00006657902849838138,0.005402222275733948,-0.002522279741242528
1772702132896038700,1.39803857421875,-0.001984321279451251,0.006910370197147131,0.0003499393642414361
1772702132906088700,1.408088623046875,-0.0027680895291268826,0.006396912969648838,-0.00162426196038723
1772702132916137700,1.4181376953125,-0.00048389637959189713,0.006081860978156328,-0.00016192019393201917
1772702132926187800,1.428187744140625,-0.0026117621455341578,0.007501858286559582,0.0000900148443179205
1772702132936236800,1.43823681640625,-0.0026285399217158556,0.004926049150526524,0.0035212314687669277
1772702132946286600,1.44828662109375,-0.003226952161639929,0.00839694682508707,-0.001181644620373845
1772702132956335900,1.4583359375,-0.004199272487312555,0.00683047529309988,0.0006263754912652075
1772702132966386000,1.468385986328125,-0.002831206424161792,0.008534099906682968,0.00024980452144518495
